Date,Open,High,Low,Close,Volume
2006-05-10 00:00:00,353.0,359.27,329.4,331.8,35010642793.55
2006-05-11 00:00:00,335.0,346.7,311.0,334.92,42991891851.99
2006-05-12 00:00:00,328.01,328.9,316.25,320.2,17815364772.53
2006-05-15 00:00:00,314.0,316.49,296.01,301.99,24275180453.93
2006-05-16 00:00:00,300.0,310.1,286.52,306.99,29875462689.49
2006-05-17 00:00:00,310.0,315.99,290.03,292.2,29009234946.73
2006-05-18 00:00:00,284.99,295.0,275.26,283.5,28272657796.27
2006-05-19 00:00:00,287.0,291.0,273.07,273.5,15249009409.11
2006-05-22 00:00:00,273.0,275.6,232.0,240.68,26466926155.94
2006-05-23 00:00:00,248.0,269.8,229.54,267.0,33836141117.79
2006-05-24 00:00:00,268.0,268.5,246.1,258.49,26457547672.34
2006-05-25 00:00:00,254.01,275.65,251.15,272.4,27896427962.28
2006-05-26 00:00:00,280.0,293.45,277.48,291.3,32510643957.74
2006-05-29 00:00:00,296.0,300.79,281.5,282.49,26463267816.59
2006-05-30 00:00:00,283.88,292.8,271.5,282.9,40123261307.66
2006-05-31 00:00:00,272.13,295.1,270.0,283.0,38367940306.07
2006-06-01 00:00:00,287.49,289.69,280.51,287.99,19706982892.81
2006-06-02 00:00:00,292.0,302.0,292.0,298.9,27063011557.14
2006-06-05 00:00:00,304.25,306.0,295.33,297.86,17600366949.07
2006-06-06 00:00:00,289.7,290.94,276.5,277.66,18950197793.49
2006-06-07 00:00:00,277.0,281.5,265.55,280.4,24389701174.3
2006-06-08 00:00:00,268.45,269.5,251.22,251.5,23866764197.7
2006-06-09 00:00:00,259.93,264.38,250.01,255.67,16752254274.01
2006-06-13 00:00:00,239.0,243.5,226.4,228.0,15504305671.03
2006-06-14 00:00:00,227.0,245.8,219.0,244.0,25033600295.36
2006-06-15 00:00:00,250.0,258.6,246.15,257.88,19857583394.67
2006-06-16 00:00:00,268.0,273.37,245.0,258.17,26639651650.94
2006-06-19 00:00:00,258.0,269.45,252.23,259.99,16558814211.16
2006-06-20 00:00:00,255.95,264.98,250.45,264.0,14900031337.71
2006-06-21 00:00:00,265.0,268.45,255.53,264.0,16066362928.08
2006-06-22 00:00:00,269.9,272.5,259.0,259.15,14454442965.85
2006-06-23 00:00:00,259.67,262.59,256.5,260.0,8211028140.19
2006-06-26 00:00:00,260.48,262.37,252.75,257.9,6442136684.66
2006-06-27 00:00:00,260.24,268.85,257.33,266.22,12166426127.29
2006-06-28 00:00:00,262.28,267.49,259.5,266.31,11644473082.92
2006-06-29 00:00:00,268.5,276.75,264.5,275.5,18069802470.33
2006-06-30 00:00:00,286.5,289.48,278.2,281.83,21184798078.28
2006-07-03 00:00:00,283.56,286.67,282.0,285.65,9619918327.26
2006-07-04 00:00:00,286.9,287.97,281.01,286.8,8895583630.6
2006-07-05 00:00:00,285.5,285.83,271.5,273.21,11833435139.0
2006-07-06 00:00:00,275.0,285.33,272.14,285.0,16194048461.48
2006-07-07 00:00:00,285.0,285.45,275.02,277.85,15722251993.46
2006-07-10 00:00:00,274.29,280.3,274.29,280.0,6593697244.9
2006-07-11 00:00:00,279.0,280.85,273.6,274.55,7172041577.44
2006-07-12 00:00:00,277.16,281.2,275.61,277.01,9250350112.22
2006-07-13 00:00:00,275.0,277.39,259.22,261.6,17982785536.24
2006-07-14 00:00:00,257.5,271.33,252.54,265.0,20113368151.42
2006-07-17 00:00:00,261.51,264.0,254.5,258.12,9131362972.54
2006-07-18 00:00:00,257.0,264.93,254.5,262.97,11192026281.73
2006-07-19 00:00:00,263.5,271.84,257.9,271.2,11871391358.52
2006-07-20 00:00:00,276.77,277.3,267.67,268.3,12940087407.0
2006-07-21 00:00:00,267.0,269.13,264.5,266.88,8216097505.97
2006-07-24 00:00:00,265.95,272.14,264.61,272.0,7959035389.55
2006-07-25 00:00:00,275.0,275.0,269.5,269.77,9815036755.2
2006-07-26 00:00:00,272.0,273.08,269.8,270.75,5300740254.46
2006-07-27 00:00:00,272.0,281.49,271.53,280.8,16337906552.15
2006-07-28 00:00:00,279.0,281.21,276.2,279.55,11760057297.67
2006-07-31 00:00:00,282.0,282.5,276.75,277.88,7557518230.12
2006-08-01 00:00:00,278.28,282.36,274.6,275.66,10992927233.02
2006-08-02 00:00:00,275.01,280.87,275.01,280.51,6798296375.45
2006-08-03 00:00:00,282.0,284.89,277.51,284.89,13691403435.83
2006-08-04 00:00:00,285.0,292.5,282.11,290.99,14748736912.22
2006-08-07 00:00:00,288.0,295.5,286.5,294.49,14940514189.5
2006-08-08 00:00:00,296.0,299.69,293.15,294.2,18958735186.4
2006-08-09 00:00:00,295.1,306.8,294.7,304.82,23940166016.4
2006-08-10 00:00:00,303.0,308.52,298.13,306.05,30599644642.52
2006-08-11 00:00:00,307.1,314.85,307.0,313.45,23628080916.57
2006-08-14 00:00:00,315.0,319.4,311.55,312.1,23684711126.82
2006-08-15 00:00:00,312.94,313.49,302.8,312.4,33190236458.44
2006-08-16 00:00:00,314.5,317.1,308.53,312.99,25346426485.58
2006-08-17 00:00:00,314.0,314.1,304.55,304.68,15210554714.31
2006-08-18 00:00:00,305.2,306.44,289.45,292.4,28186304192.9
2006-08-21 00:00:00,295.99,303.25,291.21,300.15,21544762687.28
2006-08-22 00:00:00,302.0,307.99,301.2,307.9,17147925170.39
2006-08-23 00:00:00,306.5,312.39,301.22,309.17,22242623936.73
2006-08-24 00:00:00,306.27,311.3,303.06,308.1,16392205890.67
2006-08-25 00:00:00,311.38,314.8,310.0,313.29,15916015135.18
2006-08-28 00:00:00,312.5,313.67,310.36,311.2,7525294584.86
2006-08-29 00:00:00,312.0,317.78,307.54,310.0,23884109515.13
2006-08-30 00:00:00,310.0,314.77,310.0,312.3,14138967185.2
2006-08-31 00:00:00,314.99,318.2,311.91,313.45,25917098898.07
2006-09-01 00:00:00,313.5,314.36,308.67,309.19,17022033656.35
2006-09-04 00:00:00,312.01,313.2,307.01,311.2,11190610434.74
2006-09-05 00:00:00,310.5,311.49,308.2,310.65,13824044467.9
2006-09-06 00:00:00,311.0,311.0,299.5,302.2,17500020631.86
2006-09-07 00:00:00,298.51,298.7,291.77,294.98,17464359048.97
2006-09-08 00:00:00,293.04,299.25,291.0,298.01,10968620074.3
2006-09-11 00:00:00,295.6,295.6,283.0,284.44,17036224725.1
2006-09-12 00:00:00,286.5,290.25,283.65,289.9,17053882288.51
2006-09-13 00:00:00,286.62,294.9,285.0,293.99,15668635997.93
2006-09-14 00:00:00,296.5,300.49,291.7,292.18,15211921416.73
2006-09-15 00:00:00,287.68,294.7,287.68,291.75,11070437028.89
2006-09-18 00:00:00,294.0,295.48,290.81,293.82,7728166709.95
2006-09-19 00:00:00,296.0,296.89,293.5,294.75,7939132388.93
2006-09-20 00:00:00,290.0,290.0,284.65,288.01,9543091112.09
2006-09-21 00:00:00,286.13,289.35,278.12,280.8,12932906112.09
2006-09-22 00:00:00,281.51,282.97,270.75,272.0,17538459102.74
2006-09-25 00:00:00,270.0,270.8,261.51,262.1,16590443927.39
2006-09-26 00:00:00,267.0,274.15,266.17,273.91,12966063179.95
2006-09-27 00:00:00,276.43,280.99,274.13,276.61,18007364513.97
2006-09-28 00:00:00,284.0,290.95,283.7,289.7,19908620268.38
2006-09-29 00:00:00,289.5,293.3,285.1,288.0,14564833353.46
2006-10-02 00:00:00,290.11,292.45,287.0,290.1,10382464003.01
2006-10-03 00:00:00,285.99,286.67,281.33,282.3,11540068284.28
2006-10-04 00:00:00,279.0,288.52,277.32,286.19,19629451682.07
2006-10-05 00:00:00,292.37,297.26,290.23,295.69,21935602688.65
2006-10-06 00:00:00,294.57,296.9,290.12,293.2,14131050452.94
2006-10-09 00:00:00,293.7,300.77,290.8,300.18,15686263275.86
2006-10-10 00:00:00,299.35,301.9,291.75,294.82,20243479953.7
2006-10-11 00:00:00,292.0,296.4,288.79,295.49,15312161849.02
2006-10-12 00:00:00,292.0,293.69,287.56,290.6,14894613440.29
2006-10-13 00:00:00,293.5,299.7,292.39,298.25,21699877329.79
2006-10-16 00:00:00,300.0,300.9,294.54,297.78,11064925495.96
2006-10-17 00:00:00,301.97,302.75,293.51,294.0,17704121258.1
2006-10-18 00:00:00,293.25,300.2,293.2,299.69,19466587940.54
2006-10-19 00:00:00,298.53,301.3,297.6,300.1,13674917030.76
2006-10-20 00:00:00,302.5,303.4,295.6,297.2,12705711729.13
2006-10-23 00:00:00,296.0,296.98,291.0,293.69,9492761363.52
2006-10-24 00:00:00,294.88,294.88,289.98,293.05,8616914630.14
2006-10-25 00:00:00,294.01,296.25,292.35,296.25,9886994614.62
2006-10-26 00:00:00,299.54,299.85,290.07,291.5,15544672269.77
2006-10-27 00:00:00,291.0,291.3,284.25,286.13,15506957792.32
2006-10-30 00:00:00,284.61,285.17,276.05,277.28,11118256734.03
2006-10-31 00:00:00,276.0,284.7,275.5,282.19,15554916307.17
2006-11-01 00:00:00,283.55,291.39,281.9,291.0,13623077519.5
2006-11-02 00:00:00,289.5,291.5,286.21,287.99,12856354194.93
2006-11-03 00:00:00,287.6,291.8,287.1,291.0,7157597979.11
2006-11-07 00:00:00,294.0,295.24,292.2,292.74,9226263940.86
2006-11-08 00:00:00,292.0,292.33,288.4,289.7,8701191374.37
2006-11-09 00:00:00,291.5,294.7,291.11,292.8,8896930563.39
2006-11-10 00:00:00,292.34,292.88,287.87,291.99,9584052816.93
2006-11-13 00:00:00,290.53,294.23,289.3,290.97,8459397827.54
2006-11-14 00:00:00,291.26,294.8,289.16,293.53,9712300399.89
2006-11-15 00:00:00,294.06,298.11,292.38,294.0,13480319902.08
2006-11-16 00:00:00,294.5,295.33,291.82,293.64,6725601975.94
2006-11-17 00:00:00,289.66,290.65,284.67,288.03,13769997799.16
2006-11-20 00:00:00,287.06,288.41,284.04,285.69,7925966539.81
2006-11-21 00:00:00,287.0,292.89,286.8,291.4,11508124515.63
2006-11-22 00:00:00,293.5,295.0,287.9,288.01,14900297410.31
2006-11-23 00:00:00,289.0,292.0,288.1,289.7,6061621331.21
2006-11-24 00:00:00,289.51,291.48,288.0,289.99,6143735237.44
2006-11-27 00:00:00,292.11,292.11,288.15,288.75,6301396592.18
2006-11-28 00:00:00,288.63,295.35,285.9,295.19,17266361206.65
2006-11-29 00:00:00,296.26,305.7,296.26,305.45,33239911207.41
2006-11-30 00:00:00,308.0,311.0,302.85,305.5,36834453512.76
2006-12-01 00:00:00,307.0,310.01,302.25,303.49,24505077835.7
2006-12-04 00:00:00,305.05,307.75,303.75,304.99,14106517770.14
2006-12-05 00:00:00,306.0,310.22,306.0,308.0,20105916375.22
2006-12-06 00:00:00,310.0,311.8,306.49,308.7,16552501422.24
2006-12-07 00:00:00,309.01,310.3,307.3,307.8,12277137283.61
2006-12-08 00:00:00,308.7,308.99,305.5,305.7,11245286307.82
2006-12-11 00:00:00,306.0,307.45,299.89,301.69,16019696176.29
2006-12-12 00:00:00,302.5,302.5,294.5,297.1,20721680279.06
2006-12-13 00:00:00,297.0,298.0,290.94,297.8,17802067283.23
2006-12-14 00:00:00,298.5,303.2,298.12,303.18,15609612109.78
2006-12-15 00:00:00,304.35,306.45,301.82,304.7,18008492769.27
2006-12-18 00:00:00,305.0,305.33,302.14,302.2,8732982352.55
2006-12-19 00:00:00,301.0,301.0,294.73,299.5,13425933427.29
2006-12-20 00:00:00,301.0,303.3,299.86,301.5,10631625241.83
2006-12-21 00:00:00,303.0,306.4,299.52,305.0,15550470641.22
2006-12-22 00:00:00,306.0,307.37,302.9,303.6,12970848728.92
2006-12-25 00:00:00,304.0,304.66,300.24,300.7,6710977536.03
2006-12-26 00:00:00,301.0,302.0,298.34,299.68,9476335034.31
2006-12-27 00:00:00,300.0,302.66,297.87,301.66,10511412134.16
2006-12-28 00:00:00,302.0,304.87,300.7,302.33,12547739895.77
2006-12-29 00:00:00,302.2,303.47,301.81,302.89,5289392429.34
2007-01-09 00:00:00,298.0,298.0,286.12,286.68,11226392914.08
2007-01-10 00:00:00,288.0,292.35,281.36,291.77,18421994307.28
2007-01-11 00:00:00,289.0,294.9,287.5,292.0,13698203727.44
2007-01-12 00:00:00,289.99,291.56,286.3,287.5,9555809636.22
2007-01-15 00:00:00,291.0,294.99,290.1,294.12,9463982247.5
2007-01-16 00:00:00,293.72,296.6,287.0,287.0,14519069222.31
2007-01-17 00:00:00,286.47,288.99,278.4,279.19,15645399560.33
2007-01-18 00:00:00,284.0,286.25,278.51,278.77,13436534890.41
2007-01-19 00:00:00,279.0,285.5,276.4,285.44,11143940289.24
2007-01-22 00:00:00,289.0,290.4,285.7,288.89,11383999124.17
2007-01-23 00:00:00,286.0,287.77,284.45,285.7,8165330672.67
2007-01-24 00:00:00,290.0,291.35,286.04,287.59,10083549433.25
2007-01-25 00:00:00,289.21,292.85,288.5,290.2,10900256161.02
2007-01-26 00:00:00,288.0,288.35,286.25,286.8,7244321869.32
2007-01-29 00:00:00,289.5,289.5,282.84,283.45,7042356463.71
2007-01-30 00:00:00,281.48,285.87,280.0,285.3,6894648009.66
2007-01-31 00:00:00,289.0,289.23,283.51,285.0,8907512769.93
2007-02-01 00:00:00,288.36,292.2,286.9,287.95,14752693812.65
2007-02-02 00:00:00,289.0,290.45,287.81,289.05,6095814790.39
2007-02-05 00:00:00,291.99,291.99,288.01,290.12,5492870626.73
2007-02-06 00:00:00,289.26,293.98,289.1,290.85,10536157030.11
2007-02-07 00:00:00,290.5,290.8,285.7,286.39,10075764416.42
2007-02-08 00:00:00,284.3,285.39,279.02,280.1,12233007195.68
2007-02-09 00:00:00,284.11,284.84,277.5,278.47,8456938578.34
2007-02-12 00:00:00,277.0,277.0,268.31,268.8,11835417864.05
2007-02-13 00:00:00,267.0,276.49,265.08,274.7,15965484395.72
2007-02-14 00:00:00,279.0,281.88,276.81,281.87,15087082036.04
2007-02-15 00:00:00,281.2,282.9,278.07,278.92,8207571050.14
2007-02-16 00:00:00,279.5,283.34,276.55,282.5,9816225712.67
2007-02-19 00:00:00,283.5,286.69,283.21,283.52,8795352718.02
2007-02-20 00:00:00,284.0,284.48,278.52,278.53,7244451453.5
2007-02-21 00:00:00,279.01,282.1,278.81,280.2,5646089746.71
2007-02-22 00:00:00,282.5,283.41,281.04,282.0,5107952501.06
2007-02-26 00:00:00,284.11,285.8,282.75,284.95,8388079460.22
2007-02-27 00:00:00,283.2,283.45,272.3,276.3,11922293835.81
2007-02-28 00:00:00,270.03,270.99,262.01,267.42,18194047022.2
2007-03-01 00:00:00,266.0,270.4,249.0,256.77,20007931475.91
2007-03-02 00:00:00,258.5,261.48,253.71,260.9,16669960951.55
2007-03-05 00:00:00,250.0,250.5,239.8,250.0,16781806192.27
2007-03-06 00:00:00,253.8,256.49,251.81,253.53,12327440615.32
2007-03-07 00:00:00,256.5,257.88,250.29,254.09,10009901686.06
2007-03-09 00:00:00,260.11,268.51,259.69,264.84,17483313980.61
2007-03-12 00:00:00,264.0,268.2,259.75,261.05,12611728398.46
2007-03-13 00:00:00,262.0,264.17,257.52,260.3,14203515225.98
2007-03-14 00:00:00,249.0,254.85,243.0,253.8,21285353020.53
2007-03-15 00:00:00,256.5,258.87,251.77,255.45,11305001247.82
2007-03-16 00:00:00,254.5,256.44,253.1,254.6,7010383390.52
2007-03-19 00:00:00,257.11,258.5,254.42,258.0,9211156968.17
2007-03-20 00:00:00,259.0,259.55,251.53,254.5,11717892298.53
2007-03-21 00:00:00,255.0,255.0,251.01,253.12,7061046204.26
2007-03-22 00:00:00,257.6,263.19,254.25,260.49,20692020975.5
2007-03-23 00:00:00,261.93,269.56,259.55,269.2,18683198094.4
2007-03-26 00:00:00,270.0,275.4,270.0,274.5,19718117068.05
2007-03-27 00:00:00,272.0,273.29,267.78,268.81,16703189647.27
2007-03-28 00:00:00,269.9,274.7,268.55,271.97,15789786938.73
2007-03-29 00:00:00,270.01,274.42,270.01,273.8,10852551191.0
2007-03-30 00:00:00,276.5,277.45,269.8,270.98,12379215581.23
2007-04-02 00:00:00,270.51,271.29,267.3,269.48,5253160028.65
2007-04-03 00:00:00,270.78,271.0,265.15,266.77,6166573272.96
2007-04-04 00:00:00,268.01,272.6,267.01,268.6,9523442843.41
2007-04-05 00:00:00,269.52,270.9,268.4,270.22,4989313589.48
2007-04-06 00:00:00,270.03,270.22,267.54,267.89,4750633355.95
2007-04-09 00:00:00,269.1,271.9,268.3,269.25,6313653330.75
2007-04-10 00:00:00,267.0,269.56,265.07,268.5,9099270448.59
2007-04-11 00:00:00,270.49,276.48,270.02,273.81,22365524497.29
2007-04-12 00:00:00,272.57,274.9,270.2,270.51,12337654729.6
2007-04-13 00:00:00,274.0,274.5,271.5,271.9,10074878952.91
2007-04-16 00:00:00,271.9,272.01,265.62,267.5,12578562041.82
2007-04-17 00:00:00,266.02,266.09,260.5,260.95,10684785356.4
2007-04-18 00:00:00,259.54,261.5,257.0,257.6,6938474135.13
2007-04-19 00:00:00,254.93,255.0,249.5,252.39,9367561727.4
2007-04-20 00:00:00,255.5,260.4,254.61,260.3,5312825351.48
2007-04-23 00:00:00,261.5,262.49,256.1,258.1,6285549075.82
2007-04-24 00:00:00,258.0,259.8,255.31,257.65,4780281479.92
2007-04-25 00:00:00,255.5,261.57,254.11,260.25,6667022967.1
2007-04-26 00:00:00,262.8,263.45,258.47,260.0,6445453825.84
2007-04-27 00:00:00,259.5,259.75,254.0,255.5,5944545515.05
2007-04-28 00:00:00,256.5,257.67,255.5,257.49,2179025956.27
2007-05-02 00:00:00,254.9,258.29,252.54,254.7,4480066525.01
2007-05-03 00:00:00,255.5,256.39,253.81,254.3,2742115929.63
2007-05-04 00:00:00,253.12,254.97,250.1,253.82,2997276685.81
2007-05-07 00:00:00,254.0,256.65,253.51,254.5,3663275000.63
2007-05-08 00:00:00,253.63,254.95,250.05,250.88,3774163033.34
2007-05-10 00:00:00,252.0,253.81,246.01,247.7,6437649244.05
2007-05-11 00:00:00,245.0,247.31,242.7,243.48,7286312436.69
2007-05-14 00:00:00,245.93,247.0,239.25,242.71,6474065220.83
2007-05-15 00:00:00,240.94,241.49,237.07,238.3,8480541098.73
2007-05-16 00:00:00,239.2,246.0,233.23,245.8,9066828064.29
2007-05-17 00:00:00,246.65,249.3,242.31,244.19,9956696654.6
2007-05-18 00:00:00,246.0,249.1,244.24,248.7,7473899394.01
2007-05-21 00:00:00,250.5,251.2,246.61,247.39,5905248971.76
2007-05-22 00:00:00,248.0,248.6,243.77,247.58,5731867541.46
2007-05-23 00:00:00,246.61,247.48,240.6,241.6,7534780661.58
2007-05-24 00:00:00,239.0,240.0,232.31,237.1,10476144449.06
2007-05-25 00:00:00,233.35,240.8,233.35,238.5,5396537492.48
2007-05-28 00:00:00,240.5,240.6,231.8,234.22,5183206956.12
2007-05-29 00:00:00,234.27,235.88,227.37,229.25,8939216500.04
2007-05-30 00:00:00,226.0,229.35,222.65,227.99,9055040548.57
2007-05-31 00:00:00,230.5,236.15,229.6,236.0,7705739966.19
2007-06-01 00:00:00,236.99,245.5,233.6,244.8,18153386724.13
2007-06-04 00:00:00,243.92,247.3,240.5,246.3,8730506224.04
2007-06-05 00:00:00,246.04,251.46,246.04,247.0,10934097695.66
2007-06-06 00:00:00,247.04,249.39,241.58,244.0,8532944315.87
2007-06-07 00:00:00,242.5,246.7,240.65,241.28,10589131125.2
2007-06-08 00:00:00,239.0,241.98,237.26,241.3,9743509542.04
2007-06-09 00:00:00,242.0,243.93,240.55,243.0,4336419258.62
2007-06-13 00:00:00,242.05,246.87,241.01,246.64,6858791782.65
2007-06-14 00:00:00,249.85,257.87,248.35,257.7,19962676898.63
2007-06-15 00:00:00,259.0,265.2,257.3,265.0,20736489894.97
2007-06-18 00:00:00,266.5,268.44,264.02,264.82,15050520034.42
2007-06-19 00:00:00,264.01,266.97,262.29,264.69,10846699343.41
2007-06-20 00:00:00,266.27,269.49,264.8,268.24,14903108116.45
2007-06-21 00:00:00,265.7,268.44,262.1,262.4,11793079298.22
2007-06-22 00:00:00,263.2,265.3,261.1,262.96,8632582378.52
2007-06-25 00:00:00,261.0,263.99,257.7,257.88,8460932167.3
2007-06-26 00:00:00,259.0,262.5,256.55,261.99,13744863957.07
2007-06-27 00:00:00,259.5,260.87,258.18,260.34,6180146611.02
2007-06-28 00:00:00,263.61,266.66,263.0,264.53,12241005600.23
2007-06-29 00:00:00,270.0,270.4,264.3,267.74,16248050537.65
2007-07-02 00:00:00,267.97,275.17,267.03,272.17,21998438131.25
2007-07-03 00:00:00,273.73,275.0,271.5,273.12,17841014082.44
2007-07-04 00:00:00,273.45,273.49,270.03,270.45,7600136335.18
2007-07-05 00:00:00,271.2,275.89,270.8,273.95,14575025546.91
2007-07-06 00:00:00,273.01,275.0,271.77,274.8,9447910981.86
2007-07-09 00:00:00,275.9,278.18,275.25,278.0,10970632809.59
2007-07-10 00:00:00,273.91,276.5,272.01,273.0,10400191824.87
2007-07-11 00:00:00,270.13,277.28,270.13,276.3,14810215667.43
2007-07-12 00:00:00,278.0,284.75,277.8,284.74,21708124407.48
2007-07-13 00:00:00,287.99,289.28,285.75,287.67,17013103163.25
2007-07-16 00:00:00,287.0,292.99,285.3,292.06,20350549563.83
2007-07-17 00:00:00,291.0,291.68,286.05,290.25,20164548063.12
2007-07-18 00:00:00,287.04,288.81,283.14,286.4,15835365648.06
2007-07-19 00:00:00,288.0,293.71,287.5,292.51,20573289662.54
2007-07-20 00:00:00,293.0,294.4,289.5,291.27,15116380065.33
2007-07-23 00:00:00,286.6,292.75,286.6,291.32,14080375408.13
2007-07-24 00:00:00,291.85,292.5,283.21,283.3,13169908822.78
2007-07-25 00:00:00,280.53,283.8,279.27,283.5,13134213162.43
2007-07-26 00:00:00,284.5,285.24,273.0,273.5,19044032453.27
2007-07-27 00:00:00,268.13,272.25,262.7,268.4,23396072526.15
2007-07-30 00:00:00,268.4,273.75,266.51,271.65,18152636444.48
2007-07-31 00:00:00,273.57,276.45,272.55,275.6,11806005296.23
2007-08-01 00:00:00,270.5,271.17,264.75,269.95,15603557614.23
2007-08-02 00:00:00,272.0,273.9,269.04,273.8,9731337859.08
2007-08-03 00:00:00,274.69,279.19,272.81,277.39,16592750850.66
2007-08-06 00:00:00,271.02,273.66,269.6,271.47,11629993953.48
2007-08-07 00:00:00,272.98,275.53,271.83,273.2,7558058760.31
2007-08-08 00:00:00,275.0,280.35,274.99,280.03,14521387581.35
2007-08-09 00:00:00,282.1,282.48,270.5,271.9,17775611738.26
