Date,Open,High,Low,Close,Volume
2006-12-26 00:00:00,3675.06,3983.95,3675.06,3951.0,666521521.18
2006-12-27 00:00:00,3962.2,4039.0,3940.12,4037.0,1157244969.98
2006-12-28 00:00:00,4047.49,4104.96,4027.2,4099.45,1859769858.03
2006-12-29 00:00:00,4099.0,4120.0,4078.0,4080.0,910143513.87
2007-01-09 00:00:00,3899.0,3899.0,3750.0,3755.0,3096336472.89
2007-01-10 00:00:00,3760.0,3825.0,3657.0,3722.94,3245038553.62
2007-01-11 00:00:00,3730.0,3907.98,3711.0,3907.98,4728506107.25
2007-01-12 00:00:00,3900.0,3947.0,3855.0,3867.01,3923327086.39
2007-01-15 00:00:00,3920.0,4117.0,3913.0,4114.99,5637401989.08
2007-01-16 00:00:00,4109.99,4200.0,4056.0,4075.0,7030446084.1
2007-01-17 00:00:00,4070.0,4160.0,4025.01,4065.01,5173295663.38
2007-01-18 00:00:00,4140.0,4264.2,4136.0,4218.0,8023407764.13
2007-01-19 00:00:00,4212.93,4244.0,4162.1,4228.99,4787104724.96
2007-01-22 00:00:00,4280.0,4374.4,4280.0,4340.03,5579288557.65
2007-01-23 00:00:00,4349.99,4399.0,4325.0,4360.0,3688684442.6
2007-01-24 00:00:00,4410.0,4424.98,4331.0,4369.99,4789533518.51
2007-01-25 00:00:00,4399.0,4429.97,4322.0,4353.0,4138494614.61
2007-01-26 00:00:00,4335.53,4364.2,4275.7,4289.99,2519619609.36
2007-01-29 00:00:00,4320.5,4375.0,4280.16,4305.0,3627513020.17
2007-01-30 00:00:00,4271.01,4330.01,4250.0,4324.0,3635712099.1
2007-01-31 00:00:00,4367.0,4407.78,4339.13,4399.99,4849750228.75
2007-02-01 00:00:00,4430.0,4660.0,4430.0,4660.0,10074668122.23
2007-02-02 00:00:00,4672.5,4799.8,4590.0,4684.0,14429128496.64
2007-02-05 00:00:00,4712.01,4794.89,4681.2,4755.09,9921953430.21
2007-02-06 00:00:00,4760.0,4865.0,4740.03,4799.99,8262932014.86
2007-02-07 00:00:00,4820.0,4839.99,4750.01,4807.99,4872270785.94
2007-02-08 00:00:00,4772.0,4788.9,4646.46,4656.0,5351228397.62
2007-02-09 00:00:00,4710.0,4779.0,4675.0,4708.9,3989599280.32
2007-02-12 00:00:00,4670.0,4786.0,4480.0,4486.0,9048314828.12
2007-02-13 00:00:00,4474.99,4685.0,4412.44,4679.8,7544863579.09
2007-02-14 00:00:00,4709.5,4739.0,4655.05,4705.0,4435335502.36
2007-02-15 00:00:00,4728.38,4790.0,4715.1,4755.9,4335090768.86
2007-02-16 00:00:00,4776.5,4835.0,4760.0,4800.0,6010328208.62
2007-02-19 00:00:00,4828.0,4837.67,4770.9,4780.11,3163727906.5
2007-02-20 00:00:00,4786.5,4813.0,4745.01,4777.0,4370602151.72
2007-02-21 00:00:00,4790.01,4819.0,4777.0,4790.0,2541236856.69
2007-02-22 00:00:00,4820.0,4928.0,4790.0,4880.0,6046300473.4
2007-02-26 00:00:00,4930.0,4955.0,4901.0,4946.99,3817787789.15
2007-02-27 00:00:00,4930.0,4930.0,4683.18,4745.0,8664424354.29
2007-02-28 00:00:00,4661.0,4745.0,4550.0,4648.0,10160864693.03
2007-03-01 00:00:00,4629.5,4698.5,4315.11,4435.01,9450215288.3
2007-03-02 00:00:00,4498.0,4548.0,4352.0,4430.0,6525480461.75
2007-03-05 00:00:00,4300.0,4355.0,4042.23,4340.0,7653096349.68
2007-03-06 00:00:00,4370.0,4460.0,4346.0,4365.0,5725490136.62
