<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20141024,000000,236.2700000,237.8000000,231.2000000,235.2400000,2998219
20141027,000000,234.2500000,234.6100000,220.3100000,221.6700000,8265366
20141028,000000,229.6000000,244.6000000,228.2500000,242.7700000,8883918
20141029,000000,241.1300000,241.5000000,235.6400000,238.1001000,2588548
20141030,000000,238.1400000,240.5000000,235.0600000,238.6600000,2748200
20141031,000000,242.5100000,243.1200000,240.2400000,241.7000000,1731452
20141103,000000,243.0000000,247.5600000,241.3200000,242.5900000,3605820
20141104,000000,240.4900000,242.3500000,236.5300000,238.9300000,3069470
20141105,000000,241.0000000,241.3600000,230.5300000,230.9700000,5624073
20141106,000000,234.4900000,246.6900000,228.5000000,241.1800000,12490764
20141107,000000,242.1900000,242.8399000,237.2000000,240.2000000,4388830
20141110,000000,239.1100000,242.8800000,236.8000000,241.9300000,4053356
20141111,000000,242.5500000,251.8200000,242.0000000,251.0800000,7081697
20141112,000000,249.7200000,252.3400000,245.5800000,249.1000000,4941309
20141113,000000,250.6200000,255.7500000,250.2500000,251.7000000,5555522
20141114,000000,250.0000000,258.8500000,248.5000000,258.6800000,5399001
20141117,000000,257.4900000,259.0000000,252.0200000,253.9800000,3578011
20141118,000000,255.8600000,259.9900000,255.5100000,257.7000000,3897292
20141119,000000,250.6100000,251.8800000,245.6000000,247.7400000,6756062
20141120,000000,247.9500000,250.9300000,246.0000000,248.7100000,3117195
20141121,000000,252.2100000,252.7800000,242.1700000,242.7800000,6575117
20141124,000000,245.2000000,247.6000000,240.6400000,246.7200000,4166826
20141125,000000,247.3500000,249.7200000,246.0905000,248.0900000,2727424
20141126,000000,248.3400000,249.0000000,246.6003000,248.4400000,1717700
20141128,000000,245.3500000,246.6899000,242.5200000,244.5200000,1750948
20141201,000000,241.1600000,242.4700000,229.5600000,231.5800000,4417498
20141202,000000,234.5700000,234.8800000,228.0000000,231.3640000,5162212
20141203,000000,226.2500000,229.7200000,225.5000000,229.3000000,4547303
20141204,000000,228.6000000,230.9000000,227.8100000,228.2800000,3332475
20141205,000000,228.6700000,229.3890000,222.2600000,223.7100000,5432859
20141208,000000,221.5400000,224.8600000,212.3400000,214.3600000,8138457
20141209,000000,209.3400000,217.0000000,204.2700000,216.8900000,4536386
20141210,000000,214.1300000,216.7700000,207.7000000,208.8920000,3429545
20141211,000000,210.5300000,215.4300000,208.2300000,208.8350000,5813311
20141212,000000,204.8200000,211.6800000,204.5000000,207.1300000,5950255
20141215,000000,209.2900000,209.8000000,202.6700000,203.9701000,2900774
20141216,000000,200.8900000,202.9800000,195.3700000,197.8100000,4207071
20141217,000000,193.0600000,206.2200000,192.6500000,205.8300000,4166423
20141218,000000,212.3800000,218.4150000,211.8000000,218.2600000,3723734
20141219,000000,220.1900000,220.4000000,215.3000000,219.2900000,3570340
20141222,000000,220.0000000,224.0600000,218.2600000,222.6000000,4290691
20141223,000000,223.8100000,224.3150000,219.5242000,221.0200000,3884927
20141224,000000,219.7700000,222.5000000,219.2500000,222.2600000,1156386
20141226,000000,221.5100000,228.5000000,221.5000000,227.8200000,2901146
20141229,000000,226.9000000,227.9100000,224.0200000,225.7100000,2377140
20141230,000000,223.9900000,225.6540000,221.4000000,222.2900000,1941613
20141231,000000,223.0900000,225.6800000,222.2500000,222.4100000,1935536
20150102,000000,222.8700000,223.2500000,213.2600000,219.2760000,4087393
20150105,000000,214.5500000,216.5000000,207.1626000,210.0000000,4575820
20150106,000000,210.0600000,214.2000000,206.2000000,212.8100000,2687666
20150107,000000,213.3500000,214.7800000,209.7800000,210.9500000,2602384
20150108,000000,212.8100000,213.7999000,210.6300000,211.3800000,1489780
20150109,000000,208.9200000,209.9800000,204.9600000,206.6600000,3986148
20150112,000000,203.0500000,204.4700000,199.2500000,202.2100000,5177651
20150113,000000,203.3200000,207.6100000,203.0000000,204.2500000,1796518
20150114,000000,185.8300000,195.2000000,185.0000000,192.6900000,6434917
20150115,000000,194.4900000,195.7499000,190.0000000,191.8700000,2668392
20150116,000000,190.7000000,194.4900000,189.6500000,191.3700000,1700668
20150120,000000,193.8700000,194.1199000,187.0400000,191.9300000,3705354
20150206,000000,217.3600000,217.3600000,217.3600000,217.3600000,26783
20150209,000000,215.3800000,217.9300000,211.9900000,217.5300000,2986621
20150210,000000,217.5500000,220.5000000,215.0000000,216.2900000,4685251
20150211,000000,212.2100000,214.7400000,207.2800000,212.8000000,7167881
20150212,000000,193.5700000,203.0882000,193.2800000,202.9090000,12872189
20150213,000000,202.9000000,205.9900000,200.9100000,203.7550000,5093719
20150217,000000,205.7000000,205.7000000,201.5000000,204.4100000,3235937
20150218,000000,204.1700000,206.1700000,202.6000000,204.4600000,2258973
20150219,000000,205.0000000,212.4400000,203.7500000,211.7000000,4458191
20150220,000000,210.7800000,217.6000000,209.8100000,216.6300000,4997024
20150223,000000,215.6600000,218.2000000,206.3300000,207.3350000,7619941
20150224,000000,207.2900000,207.2900000,201.7000000,204.0500000,5937246
20150225,000000,204.9400000,207.1400000,202.5800000,203.7600000,3539955
20150226,000000,204.0000000,211.0900000,202.2200000,207.1900000,5850788
20150227,000000,206.9000000,208.5500000,202.8000000,203.3400000,3383667
20150302,000000,202.7000000,202.9500000,195.8250000,197.3250000,6801009
20150303,000000,196.8100000,200.2435000,195.3200000,199.5600000,3895692
20150304,000000,199.2500000,202.5200000,197.2100000,202.4350000,3875829
20150305,000000,202.8500000,206.1900000,200.1500000,200.6300000,4442758
20150306,000000,199.2100000,200.7500000,192.1510000,194.0100000,5609896
20150309,000000,194.3900000,194.4900000,188.2500000,190.8799000,5922076
20150310,000000,188.4600000,193.5000000,187.6000000,190.3200000,4677530
20150311,000000,191.1500000,196.1800000,191.0100000,193.7400000,4360793
20150312,000000,193.7500000,194.4500000,189.7500000,191.0700000,3593498
20150313,000000,188.9500000,190.3000000,187.3200000,188.6100000,2722707
20150316,000000,192.0000000,195.9100000,189.8000000,195.7900000,4721709
20150317,000000,195.4300000,198.1700000,193.9400000,194.7000000,3037386
20150318,000000,194.9600000,200.8800000,193.1100000,200.7400000,3994852
20150319,000000,202.0000000,204.5900000,194.5300000,195.6200000,7046776
20150320,000000,197.4500000,198.9900000,195.6400000,198.1100000,3032375
20150323,000000,198.5000000,200.5000000,197.4700000,199.6300000,2095280
20150324,000000,201.5800000,203.7900000,199.7500000,201.7600000,3060824
20150325,000000,198.2700000,198.5900000,192.7000000,194.2350000,4512763
20150326,000000,193.9200000,194.7900000,189.7000000,190.4050000,3321750
20150327,000000,189.0700000,189.2899000,181.4000000,185.3800000,7133213
20150330,000000,185.8500000,192.2500000,181.8000000,190.5500000,8698933
20150331,000000,193.5300000,193.7600000,188.4100000,188.9700000,3996883
20150401,000000,188.7000000,192.3000000,186.0500000,187.5900000,3102762
20150402,000000,190.2300000,193.2300000,190.0000000,191.0000000,3852381
20150406,000000,198.0000000,207.7500000,197.5000000,203.1300000,10875439
20150407,000000,202.5100000,205.0600000,201.1400000,203.2500000,3684433
20150408,000000,208.2000000,210.9000000,205.8700000,207.6200000,5136891
20150409,000000,208.4300000,210.3700000,206.1200000,210.1800000,3207524
20150410,000000,209.8500000,211.6500000,209.0000000,210.9000000,3467208
20150413,000000,210.3500000,211.7495000,209.0500000,209.7800000,2376353
20150414,000000,208.5700000,209.4900000,205.5000000,207.3001000,2551417
20150415,000000,207.4600000,209.5900000,206.6000000,207.8300000,1605502
20150416,000000,207.7000000,209.1700000,206.2900000,206.6450000,1327251
20150417,000000,204.9900000,206.8700000,203.5000000,206.7900000,2076427
20150420,000000,206.7800000,207.8500000,203.8500000,205.2700000,2185544
20150421,000000,205.8000000,210.7500000,204.3100000,209.4300000,3000763
20150422,000000,212.5000000,221.8800000,211.6900000,219.4400000,6637477
20150423,000000,218.2700000,221.4800000,217.1501000,218.6000000,3584158
20150424,000000,220.5000000,220.8000000,218.0100000,218.4300000,1992856
20150427,000000,222.5600000,238.7500000,222.0000000,231.7350000,10154723
20150428,000000,234.7500000,235.5000000,228.0300000,230.2250000,5168616
20150429,000000,230.0500000,234.9700000,227.6300000,232.4900000,3383232
20150430,000000,230.3900000,232.8900000,225.1700000,226.0500000,3160080
20150501,000000,229.9400000,231.7700000,220.4050000,226.0228000,4322851
20150504,000000,228.1800000,234.7300000,227.1100000,230.5100000,3749224
20150505,000000,237.7600000,239.5000000,229.1300000,233.1400000,4782445
20150506,000000,234.1000000,234.4700000,228.2000000,230.9700000,3288117
20150507,000000,221.0000000,237.4800000,220.2500000,236.8700000,7840515
20150508,000000,235.9900000,238.4099000,233.7000000,236.6100000,3964410
20150511,000000,236.2900000,242.8800000,235.3100000,239.4800000,4883969
20150512,000000,240.1100000,246.3500000,238.1900000,244.7200000,5406364
20150513,000000,247.6100000,248.3000000,242.2500000,243.1300000,4597154
20150514,000000,244.8200000,244.8900000,241.2500000,244.3100000,2278875
20150515,000000,243.9300000,249.4000000,242.5000000,248.8400000,3816003
20150518,000000,247.0000000,249.9000000,246.0000000,248.7500000,2730746
20150519,000000,248.4300000,251.0000000,246.1500000,247.0550000,3054162
20150520,000000,247.1300000,247.7400000,241.3721000,244.3500000,3247482
20150521,000000,243.0300000,246.6200000,242.3574000,245.6200000,1656991
20150522,000000,245.3800000,248.6000000,245.0100000,247.7300000,1936404
20150526,000000,247.6800000,252.0000000,246.5000000,247.4550000,2981798
20150527,000000,248.5100000,249.5000000,245.5500000,247.4300000,2924841
20150528,000000,247.0300000,251.8000000,245.0500000,251.4500000,3007312
20150529,000000,251.0000000,252.8677000,249.4300000,250.8400000,3088869
20150601,000000,251.4100000,251.6000000,247.4700000,249.4500000,2076795
20150602,000000,248.9200000,249.4000000,246.3000000,248.3500000,1765253
20150603,000000,248.2000000,250.7200000,247.0100000,248.9900000,1493578
20150604,000000,247.5000000,249.3000000,245.7100000,245.8500000,2002745
20150605,000000,246.0000000,249.7000000,245.6800000,249.1900000,2660072
20150608,000000,250.8500000,258.7500000,250.3100000,256.2900000,4328699
20150609,000000,255.4000000,257.7400000,254.1400000,256.0000000,2150286
20150610,000000,251.9000000,254.0000000,248.5000000,250.7800000,2802748
20150611,000000,253.2600000,254.3700000,250.4300000,251.4100000,1700206
20150612,000000,250.2100000,253.4600000,250.2100000,250.6900000,1211229
20150615,000000,249.7000000,251.2800000,246.0100000,250.3800000,1817637
20150616,000000,250.1300000,253.4400000,249.0950000,253.1200000,1642720
20150617,000000,252.1700000,264.3600000,252.0200000,260.4100000,4659668
20150618,000000,262.0000000,263.4600000,260.0200000,261.8900000,2287677
20150619,000000,262.4000000,263.8000000,260.1000000,262.8223000,1823696
20150622,000000,262.1500000,264.4000000,255.6900000,259.5800000,3879084
20150623,000000,260.3200000,268.0000000,258.5700000,267.6700000,3357481
20150624,000000,266.9800000,267.3500000,263.7200000,265.1700000,1983366
20150625,000000,266.4500000,271.4100000,265.2500000,268.7900000,2420492
20150626,000000,268.8900000,269.1100000,266.0000000,267.0900000,3425565
20150629,000000,261.9500000,265.9500000,260.7000000,261.9999000,2822568
20150630,000000,264.8000000,270.9200000,264.0000000,268.6750000,2360330
20150701,000000,271.1100000,272.6200000,267.8503000,269.1400000,1711724
20150702,000000,280.1950000,282.4500000,273.3100000,279.9150000,5775070
20150706,000000,278.8800000,281.6900000,276.3000000,279.4000000,3288982
20150707,000000,275.0000000,275.0500000,260.7700000,267.4300000,3757760
20150708,000000,259.3200000,260.8000000,254.3100000,254.8700000,4852873
20150709,000000,259.0800000,262.9500000,256.7900000,257.9200000,2754147
20150710,000000,262.2200000,263.0000000,257.8200000,259.0560000,2129877
20150713,000000,262.2500000,262.5500000,256.0500000,262.1600000,2431682
20150714,000000,263.4100000,265.9899000,262.8400000,265.6198000,1231216
20150715,000000,266.7400000,267.4900000,262.0800000,263.1400000,1630756
20150716,000000,264.2200000,267.2000000,263.1600000,266.6200000,1270474
20150717,000000,272.5000000,275.5400000,268.2500000,274.6500000,4212498
20150720,000000,275.0000000,286.6500000,272.5400000,282.5000000,3983738
20150721,000000,270.0500000,273.5000000,266.5500000,266.7700000,4921643
20150722,000000,261.2700000,269.4400000,260.8600000,267.7300000,2483672
20150723,000000,269.6500000,269.9000000,265.2700000,267.2000000,1864786
20150724,000000,267.3800000,271.0900000,263.9200000,265.6000000,2336328
20150727,000000,262.4300000,264.4321000,250.7900000,253.2800000,3864041
20150728,000000,255.7500000,265.4000000,251.8373000,264.8200000,3151383
20150729,000000,264.2700000,267.8900000,262.0000000,263.8600000,2213591
20150730,000000,262.6900000,266.9400000,262.1100000,266.7700000,1691669
20150731,000000,267.6000000,269.3599000,265.1230000,266.1500000,1757158
20150803,000000,266.2900000,266.7099000,257.0700000,259.6900000,2104491
20150804,000000,260.0100000,266.7200000,258.3400000,266.3740000,1792418
20150805,000000,263.5800000,271.0000000,260.4000000,270.1000000,3805575
20150806,000000,249.5400000,255.0000000,236.1200000,245.9450000,11970103
20150807,000000,243.5800000,243.7300000,238.3900000,242.4536000,4310729
20150810,000000,238.1500000,242.9700000,236.0500000,241.2860000,3481652
20150811,000000,237.1500000,239.3000000,234.4400000,237.2900000,3443901
20150812,000000,235.0000000,238.9400000,233.6800000,238.1500000,1644408
20150813,000000,239.8600000,246.4800000,239.1200000,242.5800000,3808710
20150814,000000,247.2400000,247.9300000,241.7700000,243.0900000,3444049
20150817,000000,255.5600000,256.5900000,250.5100000,254.9900000,5692273
20150818,000000,255.3800000,260.9500000,253.5601000,260.6500000,3497726
20150819,000000,260.3300000,260.6500000,255.0200000,255.2600000,3010989
20150820,000000,251.6800000,254.5600000,241.9000000,242.2700000,3936960
20150821,000000,235.9900000,243.7999000,234.5000000,235.1450000,1398418
20150824,000000,202.7900000,231.4000000,195.0000000,222.2001000,5594250
20150826,000000,227.9300000,228.0000000,215.5100000,224.8600000,3179190
20150827,000000,231.0000000,244.7500000,230.8100000,242.9900000,6127845
20150828,000000,241.8600000,251.4500000,241.5700000,248.4800000,4644910
20150831,000000,245.6200000,254.9500000,245.5100000,248.9400000,3654425
20150901,000000,240.3400000,246.0000000,236.9700000,237.6600000,3808189
20150902,000000,240.4300000,247.8500000,240.0000000,247.8400000,2578885
20150903,000000,252.0600000,252.0800000,245.0000000,245.8000000,3160870
20150904,000000,240.4700000,244.0900000,238.2000000,242.0001000,2910361
20150908,000000,245.0500000,249.1600000,244.0600000,248.2300000,2408490
20150909,000000,252.0500000,253.3100000,248.3030000,248.9100000,2354327
20150910,000000,247.2300000,250.6999000,245.3300000,248.4400000,2057711
20150911,000000,247.6400000,250.2400000,244.7300000,250.1500000,1974653
20150914,000000,251.1000000,254.2500000,249.6700000,253.1900000,2403609
20150915,000000,252.7500000,254.6000000,249.5000000,253.5700000,2400057
20150916,000000,253.0400000,262.8800000,252.8800000,262.3990000,3312635
20150917,000000,263.9600000,265.5000000,260.8700000,262.5800000,2583557
20150918,000000,262.5500000,263.7000000,258.8500000,260.4100000,1340393
20150921,000000,263.9800000,271.5700000,255.8000000,264.2200000,5188974
20150922,000000,259.0300000,262.6500000,255.8700000,260.9400000,3093719
20150923,000000,261.9500000,262.0800000,257.5838000,261.0600000,2218427
20150924,000000,259.5300000,263.3800000,256.2100000,263.2900000,2779269
20150925,000000,266.6100000,266.9100000,256.1500000,256.9100000,3219171
20150928,000000,256.5000000,259.7900000,246.8900000,248.4300000,3428822
20150929,000000,250.4600000,254.7300000,245.4600000,246.7001000,2997194
20150930,000000,252.0000000,252.4000000,242.3400000,248.4000000,3960873
20151001,000000,247.5100000,248.5000000,237.1300000,239.8800000,3537559
20151002,000000,235.0600000,247.6400000,234.9300000,247.5700000,3128756
20151005,000000,248.8400000,249.6700000,244.1300000,247.9400000,1654636
20151006,000000,240.0000000,243.0300000,235.5800000,237.7400000,2872690
20151007,000000,236.6300000,237.7000000,229.1200000,231.5400000,3719107
20151008,000000,230.0800000,230.6600000,221.3100000,223.2300000,3328459
20151009,000000,220.9300000,224.3700000,218.3600000,222.0000000,3422426
20151012,000000,222.9900000,223.0000000,215.2700000,215.4200000,3239878
20151013,000000,213.2800000,222.5220000,211.1300000,219.2500000,4463155
20151014,000000,220.6700000,220.9500000,215.4300000,216.8900000,2616374
20151015,000000,216.4300000,221.7300000,213.7000000,221.4400000,2349087
20151016,000000,223.0400000,230.4805000,222.8700000,227.1300000,3589492
20151019,000000,226.5000000,231.1500000,224.9400000,228.1000000,2052419
20151020,000000,227.7200000,228.6000000,202.0000000,213.0300000,13016328
20151021,000000,211.9900000,214.8100000,208.8000000,210.0500000,3399481
20151022,000000,211.5600000,215.7500000,209.4000000,211.8900000,2235849
20151023,000000,215.0000000,215.3500000,207.6900000,209.1000000,3557369
20151026,000000,211.3800000,215.8800000,210.0000000,215.4000000,2743616
20151027,000000,214.8400000,217.1000000,207.5100000,210.3500000,2975507
20151028,000000,211.3100000,213.4500000,208.3000000,212.8100000,2233239
20151029,000000,211.7500000,213.7481000,210.6400000,211.6000000,1482355
20151030,000000,210.4000000,211.6300000,203.8900000,206.9400000,3602206
20151102,000000,208.9200000,215.8000000,207.2200000,213.8699000,3205634
20151103,000000,213.8500000,214.4400000,207.8000000,208.0000000,4424231
20151104,000000,227.0000000,232.7400000,225.2000000,231.6500000,10730187
20151105,000000,230.5800000,234.5843000,229.1900000,231.7000000,3383126
20151106,000000,230.7000000,233.3590000,229.5000000,232.1000000,1962174
20151109,000000,232.9900000,232.9900000,224.3100000,225.2400000,3152654
20151110,000000,223.4800000,223.7000000,216.0800000,216.3800000,3781691
20151111,000000,217.7700000,219.4800000,213.6300000,219.0500000,2803816
20151112,000000,217.8500000,219.0000000,212.6600000,212.9000000,2352292
20151113,000000,212.9500000,212.9900000,206.5200000,207.2600000,2733079
20151116,000000,206.0900000,214.9800000,205.8000000,214.3800000,1874176
20151117,000000,215.2000000,216.0000000,211.4000000,213.8900000,1720069
20151118,000000,214.5000000,221.3800000,212.5200000,221.0400000,2329928
20151119,000000,220.5400000,226.1900000,220.3000000,221.9200000,2008191
20151120,000000,223.4900000,225.0000000,213.5800000,220.0200000,3732527
20151123,000000,217.3500000,219.1800000,214.6798000,217.7500000,2044543
20151124,000000,215.3700000,221.0000000,215.0000000,218.2500000,2042817
20151125,000000,221.3400000,230.8250000,220.3750000,229.7000000,3371359
20151127,000000,231.0600000,232.2500000,227.0100000,231.6100000,1645818
20151130,000000,231.7900000,234.2800000,229.0800000,230.3500000,2040706
20151201,000000,231.0600000,238.0000000,231.0500000,237.2200000,3063381
20151202,000000,237.0000000,238.6000000,231.2300000,231.9400000,2377600
20151203,000000,235.4800000,237.4500000,230.0000000,232.5000000,2402607
20151204,000000,232.4600000,233.2700000,227.6600000,230.3400000,1840140
20151207,000000,227.7000000,235.6300000,226.1500000,231.0364000,2297317
20151208,000000,227.5200000,228.8000000,224.2000000,226.7300000,2168453
20151209,000000,226.7000000,227.5000000,220.7200000,224.3400000,2478911
20151210,000000,224.7100000,228.4900000,223.6400000,227.1500000,1701352
20151211,000000,225.2400000,225.7500000,216.6400000,216.9100000,2653158
20151214,000000,217.5100000,220.9200000,214.8700000,218.5500000,2116051
20151215,000000,221.8200000,222.2200000,218.0000000,221.2200000,1716708
20151216,000000,222.1000000,234.8800000,220.7300000,234.3000000,4110400
20151217,000000,233.9400000,237.7600000,229.8149000,233.4900000,2608462
20151218,000000,232.8900000,235.9000000,229.2900000,230.2700000,2046461
20151221,000000,231.6900000,235.8300000,231.0800000,232.5300000,1516003
20151222,000000,234.9900000,236.5500000,229.6300000,229.8500000,1548735
20151223,000000,232.1800000,233.4500000,228.1300000,229.5600000,1184700
20151224,000000,230.5600000,231.8800000,228.2800000,230.5700000,595102
20151228,000000,231.4900000,231.9800000,225.5400000,228.9800000,1497618
20151229,000000,230.0600000,237.7200000,229.5470000,237.2550000,1991019
20151230,000000,236.6000000,243.6340000,235.6707000,238.0468000,3098389
20151231,000000,238.5100000,243.4500000,238.3700000,240.1050000,2188728
20160104,000000,230.7200000,231.3800000,219.0000000,223.4100000,5124716
20160105,000000,226.3600000,232.3000000,220.0000000,223.4200000,2545359
20160106,000000,220.0000000,220.0500000,215.9800000,219.0400000,2900634
20160107,000000,214.1900000,218.4400000,213.6700000,215.6400000,2551547
20160108,000000,217.8600000,220.4400000,210.8000000,210.8200000,2446644
20160111,000000,214.0100000,214.4500000,203.0000000,207.9100000,3198661
20160112,000000,211.6000000,213.7395000,205.3100000,209.9500000,2278541
20160113,000000,212.0100000,212.6500000,200.0000000,200.4800000,2373599
20160114,000000,202.2100000,210.0000000,194.0000000,206.3000000,2942376
20160115,000000,198.9700000,205.0600000,197.2500000,205.0500000,2743081
20160119,000000,208.7100000,210.3800000,200.7800000,204.6300000,2765237
20160120,000000,199.4000000,201.2800000,191.2500000,198.4800000,3864830
20160121,000000,201.5500000,202.8200000,195.0200000,199.9300000,2249597
20160122,000000,204.8005000,205.5000000,199.0300000,202.5401000,2103692
20160125,000000,200.0600000,203.5700000,196.0000000,196.1200000,1994318
20160126,000000,196.7000000,197.8200000,188.8800000,193.5600000,3765402
20160127,000000,192.3800000,193.2600000,185.7700000,188.1700000,2784622
20160128,000000,190.7900000,191.2800000,182.4100000,189.6300000,3533560
20160129,000000,189.9500000,193.7400000,188.0800000,191.1800000,2043185
20160201,000000,188.7600000,199.5200000,182.7500000,197.1900000,3901699
20160202,000000,192.4200000,193.1200000,180.2300000,182.7800000,4375740
20160203,000000,183.5900000,183.9400000,170.1800000,173.1700000,4385187
20160205,000000,158.8600000,163.3200000,157.7442000,162.6100000,2041879
20160208,000000,157.1050000,157.1500000,146.0000000,147.9699000,6681323
20160209,000000,142.3200000,159.7900000,141.0500000,148.2000000,6118538
20160210,000000,150.5000000,154.9700000,141.7400000,143.6300000,6558828
20160211,000000,152.0000000,163.2600000,147.0000000,150.6800000,11556229
20160212,000000,155.0000000,157.0100000,143.7000000,151.0400000,6175830
20160216,000000,158.7000000,162.9500000,154.1100000,154.8700000,4582106
20160217,000000,159.0000000,169.3400000,156.6800000,168.8600000,4877504
20160218,000000,172.4200000,172.9500000,164.7700000,166.6400000,3126542
20160219,000000,163.6600000,167.4900000,162.5000000,166.5500000,2298815
20160222,000000,170.1200000,178.9100000,169.8500000,177.7200000,4173618
20160223,000000,176.1600000,181.7300000,173.6800000,177.3000000,4423950
20160224,000000,172.7500000,179.5000000,167.8400000,178.9900000,4452505
20160225,000000,178.6500000,188.5192000,175.2000000,187.6500000,4370946
20160226,000000,188.7000000,192.0000000,185.0000000,190.3600000,5057174
20160229,000000,192.4000000,196.3500000,189.2220000,191.9100000,3489991
20160301,000000,194.2500000,195.9484000,182.7000000,186.3700000,5515995
20160302,000000,183.7300000,188.5200000,181.5000000,188.3400000,4037571
20160303,000000,188.2800000,197.4200000,184.2200000,195.6400000,4097974
20160304,000000,198.0000000,204.0300000,197.5001000,200.9650000,5570327
20160307,000000,197.6800000,209.7000000,197.4000000,205.0801000,4004399
20160308,000000,203.5000000,207.5000000,202.2000000,202.5200000,3370849
20160309,000000,204.5200000,209.3726000,202.7900000,208.6700000,2628191
20160310,000000,210.0000000,213.2900000,200.6710000,205.1800000,4237777
20160311,000000,207.9300000,209.4200000,205.3300000,207.4700000,2691720
20160314,000000,212.6500000,216.7200000,210.6400000,215.1500000,3201975
20160315,000000,214.2700000,218.9700000,211.5000000,218.3100000,2556437
20160316,000000,218.0000000,222.5800000,217.0200000,221.9300000,2827610
20160317,000000,221.4700000,228.5000000,220.0000000,226.3900000,3004125
20160318,000000,229.1000000,234.4800000,228.0600000,232.2900000,3722327
20160321,000000,236.3700000,238.5500000,236.3700000,237.2000000,23813
20160322,000000,237.2100000,238.9900000,232.5580000,234.2400000,3447420
20160324,000000,215.7800000,228.8877000,215.0000000,227.6700000,4142579
20160328,000000,231.6100000,234.8100000,225.0000000,230.2500000,3231726
20160329,000000,229.8900000,232.3800000,225.3300000,230.0000000,3115407
20160330,000000,235.0900000,235.5000000,232.2501000,233.5600000,520580
20171031,000000,331.7750000,331.9500000,331.5200000,331.5200000,59772
20171101,000000,332.2500000,332.6089000,320.2600000,321.1000000,5199605
20171102,000000,300.1300000,308.6900000,292.6300000,299.2400000,15217197
20171103,000000,299.5000000,306.2500000,295.1300000,306.0900000,6798640
20171106,000000,307.0000000,307.5000000,299.0100000,303.2200000,4635108
20171107,000000,301.0200000,306.5000000,300.0300000,306.0300000,3827333
20171108,000000,305.5000000,306.8900000,301.3001000,304.3100000,3258944
20171109,000000,302.5000000,304.4600000,296.3000000,302.9800000,3571235
20171110,000000,302.5000000,308.3600000,301.8500000,303.4080000,1658116
20171113,000000,300.1300000,315.9700000,299.1100000,315.4000000,4421710
20171114,000000,315.0000000,316.3500000,306.9000000,308.7000000,4015818
20171115,000000,306.0100000,312.4900000,301.5000000,311.3000000,4227954
20171116,000000,313.9900000,318.1400000,312.2000000,312.5000000,3701735
20171117,000000,325.6700000,326.6700000,313.1500000,314.9700000,7536512
20171120,000000,313.7900000,315.5000000,304.7500000,308.7200000,5687928
20171121,000000,310.8600000,318.2300000,308.7100000,317.8000000,5388558
20171122,000000,316.7700000,317.4200000,312.1391000,312.6300000,3404696
20171124,000000,313.7900000,314.4200000,311.0000000,313.0800000,613147
20171127,000000,313.2500000,317.1150000,309.5100000,316.7400000,3088755
20171128,000000,316.3600000,320.0000000,313.9200000,318.0600000,3360190
20171129,000000,317.3000000,318.0000000,301.4100000,307.5500000,5910035
20171130,000000,308.5600000,310.7000000,304.5400000,308.9500000,2918519
20171201,000000,305.4400000,310.3200000,305.0500000,306.5300000,2268209
20171204,000000,306.5000000,308.2650000,300.6100000,305.2300000,4235205
20171205,000000,302.0000000,308.0000000,301.0000000,303.7000000,2655181
20171206,000000,300.1000000,313.3800000,300.0000000,313.2700000,4464999
20171207,000000,312.0000000,318.6341000,311.0500000,311.2600000,3226512
20171208,000000,314.6000000,316.9800000,313.1100000,315.0600000,1808416
20171211,000000,314.6300000,329.0000000,313.7500000,328.9000000,5346077
20171212,000000,330.4500000,341.0800000,330.0300000,340.9400000,6058032
20171213,000000,340.9300000,344.2200000,336.5000000,339.0300000,4507108
20171214,000000,341.0100000,347.4400000,336.9000000,337.8800000,4597171
20171215,000000,342.0400000,343.6700000,335.7600000,343.4300000,4763960
20171218,000000,344.9000000,346.7300000,337.5800000,338.8100000,4343641
20171219,000000,340.2600000,341.4925000,330.3000000,330.9900000,4786672
20171220,000000,332.6900000,333.1000000,325.0400000,328.9030000,4733693
20171221,000000,329.5900000,333.7400000,327.2100000,331.6000000,3257505
20171222,000000,329.5100000,330.9214000,324.8200000,325.1900000,3337519
20171226,000000,323.8300000,323.8400000,316.5800000,317.2900000,3409852
20171227,000000,316.0000000,317.5000000,310.7500000,311.6300000,3716065
20171228,000000,311.7500000,315.8200000,309.5400000,315.3600000,3506854
20171229,000000,316.1800000,316.4100000,310.0000000,311.4000000,2971311
20180102,000000,312.0000000,322.1099000,311.0000000,320.2900000,3322175
20180103,000000,321.0000000,325.2500000,315.5500000,317.0100000,3231716
20180104,000000,312.8700000,318.5500000,305.6800000,314.6200000,7440096
20180105,000000,316.6200000,317.2400000,312.0000000,316.5500000,3563222
20180108,000000,316.0000000,337.0199000,315.5000000,336.4100000,7721337
20180109,000000,335.1600000,338.8000000,327.4050000,333.6900000,5589629
20180110,000000,332.2000000,337.0000000,330.0000000,334.7200000,2989647
20180111,000000,335.2400000,344.8099000,333.2600000,337.9300000,5331312
20180112,000000,338.6300000,340.4100000,333.6700000,336.2200000,3787311
20180116,000000,337.5400000,345.0000000,334.8000000,340.0400000,4636745
20180117,000000,340.4700000,349.0000000,339.7500000,347.1000000,5127104
20180118,000000,345.6700000,352.3000000,343.7400000,344.4900000,4323308
