<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20090508,000000,942.3100000,942.3100000,932.8000000,938.2700000,0
20090512,000000,938.2100000,982.7500000,936.8500000,979.8200000,0
20090513,000000,979.8300000,1002.3400000,947.5300000,947.5300000,0
20090514,000000,947.5600000,947.5600000,926.8300000,932.1100000,0
20090515,000000,932.6600000,950.1900000,929.1300000,936.2700000,0
20090518,000000,936.2700000,939.6500000,917.5400000,939.6500000,0
20090519,000000,939.9200000,981.6300000,939.9200000,968.8800000,0
20090520,000000,971.3300000,1023.9800000,971.3300000,1023.9800000,0
20090521,000000,1023.9800000,1025.6700000,1000.5400000,1001.3600000,0
20090522,000000,1001.3600000,1021.6300000,1001.3600000,1013.3700000,0
20090525,000000,1014.1900000,1025.5100000,1012.9300000,1017.9200000,0
20090526,000000,1017.9500000,1018.0600000,984.6000000,990.2600000,0
20090527,000000,990.7500000,1030.7900000,990.7500000,1030.7900000,0
20090528,000000,1030.5200000,1053.7300000,1020.3700000,1053.7300000,0
20090529,000000,1053.9700000,1090.2700000,1053.9700000,1087.5900000,0
20090601,000000,1088.5100000,1167.4200000,1088.5100000,1167.4200000,0
20090602,000000,1167.4200000,1202.6400000,1162.1200000,1180.5600000,0
20090603,000000,1180.5600000,1192.6600000,1127.5700000,1127.5700000,0
20090604,000000,1125.4500000,1139.6200000,1099.5300000,1108.7300000,0
20090605,000000,1108.7300000,1161.8300000,1108.7300000,1149.9500000,0
20090608,000000,1149.9500000,1149.9500000,1096.5800000,1096.6800000,0
20090609,000000,1096.7700000,1118.4700000,1096.7700000,1105.3000000,0
20090610,000000,1106.5100000,1134.5800000,1106.5100000,1121.7900000,0
20090611,000000,1121.8700000,1135.7100000,1113.2800000,1127.2300000,0
20090615,000000,1127.2300000,1127.2300000,1077.1700000,1077.1700000,0
20090616,000000,1077.1700000,1085.3700000,1063.4300000,1082.1900000,0
20090617,000000,1082.1900000,1082.1900000,1037.4000000,1038.4100000,0
20090618,000000,1038.4100000,1041.6800000,991.1500000,997.6800000,0
20090619,000000,998.2500000,1013.0100000,998.2500000,1011.3800000,0
20090622,000000,1011.4100000,1011.4100000,961.0400000,961.0400000,0
20090623,000000,957.1200000,957.1200000,896.4800000,932.7400000,0
20090624,000000,932.7400000,959.2600000,932.7400000,959.1800000,0
20090625,000000,959.2100000,967.5900000,944.9500000,947.5200000,0
20090626,000000,947.3400000,967.3600000,947.3400000,955.4500000,0
20090629,000000,955.2600000,955.7400000,937.6100000,951.4600000,0
20090630,000000,951.4700000,987.0200000,951.4700000,987.0200000,0
20090701,000000,967.4400000,977.9900000,962.2200000,977.9400000,0
20090702,000000,978.0400000,979.8200000,960.4600000,960.4600000,0
20090703,000000,960.6200000,962.9200000,945.7700000,950.2400000,0
20090706,000000,950.2900000,950.2900000,921.4300000,921.4400000,0
20090707,000000,921.4400000,929.5200000,917.6900000,924.1100000,0
20090708,000000,922.6700000,922.6700000,885.8200000,889.7700000,0
20090709,000000,889.7700000,892.1200000,884.9400000,884.9400000,0
20090710,000000,884.9400000,884.9400000,834.1400000,835.2300000,0
20090713,000000,835.0100000,842.5700000,818.8700000,835.6100000,0
20090714,000000,836.6100000,869.9600000,836.6100000,866.5500000,0
20090715,000000,866.4200000,887.8500000,866.4200000,887.8500000,0
20090716,000000,887.9000000,903.2300000,887.9000000,903.2300000,0
20090717,000000,903.2400000,928.4200000,902.8000000,925.0000000,0
20090720,000000,925.0000000,974.2000000,925.0000000,972.3100000,0
20090721,000000,972.3100000,992.1500000,965.3800000,987.6900000,0
20090722,000000,987.6900000,988.0300000,962.3900000,963.0600000,0
20090723,000000,963.5800000,977.5800000,963.5800000,975.9600000,0
20090724,000000,976.4000000,1012.6200000,976.4000000,1012.6200000,0
20090727,000000,1012.7700000,1043.3400000,1012.7700000,1037.6100000,0
20090728,000000,1037.6100000,1040.0200000,1000.5500000,1001.8000000,0
20090729,000000,1001.2000000,1001.2000000,971.4500000,973.7800000,0
20090730,000000,973.4500000,1001.3000000,973.4500000,1001.3000000,0
20090731,000000,1002.1100000,1021.7500000,1002.1100000,1017.4700000,0
20090803,000000,1017.8000000,1070.4900000,1017.8000000,1067.9800000,0
20090804,000000,1067.9800000,1074.5800000,1065.7000000,1074.4900000,0
20090805,000000,1074.4900000,1103.9600000,1074.4900000,1094.2600000,0
20090806,000000,1093.8600000,1098.5700000,1080.5000000,1083.7900000,0
20090807,000000,1083.7900000,1083.7900000,1047.6400000,1080.0800000,0
20090810,000000,1080.0800000,1080.0800000,1064.3900000,1065.1400000,0
20090811,000000,1065.2100000,1073.3600000,1033.3200000,1033.7200000,0
20090812,000000,1033.7200000,1033.7200000,996.3000000,1025.1200000,0
20090813,000000,1025.0300000,1068.4200000,1025.0300000,1054.5700000,0
20090814,000000,1054.5700000,1066.0300000,1054.5700000,1059.9200000,0
20090817,000000,1058.0800000,1058.1400000,1004.7500000,1005.7700000,0
20090818,000000,1005.7700000,1020.9500000,1001.5000000,1001.5200000,0
20090819,000000,1002.2200000,1002.5700000,992.4600000,993.5700000,0
20090820,000000,987.4100000,1021.3600000,987.4100000,1018.5000000,0
20090821,000000,1018.9400000,1050.4400000,1017.5200000,1050.4400000,0
20090824,000000,1050.7100000,1096.2500000,1050.7100000,1094.0000000,0
20090825,000000,1094.0000000,1104.9400000,1076.8100000,1103.0200000,0
20090826,000000,1103.0200000,1103.0200000,1072.0500000,1072.0500000,0
20090827,000000,1072.0500000,1078.1800000,1068.8500000,1070.4900000,0
20090828,000000,1070.4900000,1092.6600000,1070.4900000,1089.4600000,0
20090831,000000,1089.4600000,1089.4600000,1064.7300000,1066.5300000,0
20090901,000000,1066.5300000,1081.9600000,1066.5300000,1073.6200000,0
20090902,000000,1073.6200000,1073.6200000,1052.9800000,1053.1700000,0
20090903,000000,1053.1700000,1076.4700000,1053.1700000,1074.0500000,0
20090904,000000,1074.0500000,1089.9000000,1062.2400000,1063.5700000,0
20090907,000000,1063.5700000,1093.6100000,1063.5700000,1093.0400000,0
20090908,000000,1093.0400000,1135.9400000,1093.0400000,1135.9400000,0
20090909,000000,1135.9400000,1160.0600000,1135.9400000,1159.8000000,0
20090910,000000,1159.8000000,1175.2400000,1159.3200000,1163.7600000,0
20090911,000000,1163.7600000,1197.9600000,1163.7600000,1196.5500000,0
20090914,000000,1196.5500000,1199.2400000,1173.0100000,1194.2100000,0
20090915,000000,1194.2100000,1226.4800000,1193.8200000,1224.3300000,0
20090916,000000,1224.3300000,1257.7300000,1224.3300000,1246.8100000,0
20090917,000000,1246.8100000,1262.0200000,1229.8100000,1231.4100000,0
20090918,000000,1231.4100000,1247.2400000,1223.3800000,1245.5600000,0
20090921,000000,1245.5600000,1246.6200000,1208.2000000,1210.5700000,0
20090922,000000,1210.5700000,1250.1400000,1210.5700000,1249.1400000,0
20090923,000000,1249.1400000,1269.9000000,1249.1400000,1254.3100000,0
20090924,000000,1254.3100000,1260.9900000,1239.9300000,1242.2300000,0
20090925,000000,1242.2300000,1244.2500000,1225.2900000,1225.2900000,0
20090928,000000,1225.2900000,1248.7300000,1221.9400000,1248.7300000,0
20090929,000000,1248.7300000,1265.9300000,1248.7300000,1260.5600000,0
20090930,000000,1260.5600000,1268.9100000,1254.5200000,1254.5200000,0
20091001,000000,1254.5200000,1269.5900000,1254.5200000,1266.8500000,0
20091002,000000,1266.8500000,1266.8500000,1210.9500000,1224.8000000,0
20091005,000000,1224.8000000,1230.5400000,1224.8000000,1227.1900000,0
20091006,000000,1227.1900000,1270.6900000,1227.1900000,1270.6300000,0
20091007,000000,1270.6300000,1297.8000000,1270.6300000,1287.3700000,0
20091008,000000,1287.3700000,1334.9400000,1287.3700000,1334.9400000,0
20091009,000000,1334.9400000,1373.4700000,1334.9400000,1372.1100000,0
20091012,000000,1372.1100000,1428.0600000,1372.1100000,1428.0600000,0
20091013,000000,1428.0600000,1436.0600000,1399.5400000,1400.0200000,0
20091014,000000,1400.0200000,1451.1800000,1400.0200000,1441.2400000,0
20091015,000000,1441.2400000,1456.2700000,1429.6100000,1434.3500000,0
20091016,000000,1434.3500000,1446.9500000,1406.2500000,1408.6800000,0
20091019,000000,1408.6800000,1433.3700000,1408.6800000,1433.3700000,0
20091020,000000,1433.3700000,1457.2200000,1433.3700000,1446.1400000,0
20091021,000000,1446.1400000,1446.6400000,1418.8400000,1446.6400000,0
20091022,000000,1446.6400000,1451.5100000,1434.3600000,1448.3400000,0
20091023,000000,1448.3400000,1467.1600000,1448.3400000,1461.3000000,0
20091026,000000,1461.3000000,1480.9200000,1458.6100000,1476.0600000,0
20091027,000000,1476.0600000,1476.0600000,1417.2400000,1421.2900000,0
20091028,000000,1421.2900000,1421.4200000,1368.7700000,1368.7700000,0
20091029,000000,1368.6300000,1377.1600000,1331.4100000,1377.1600000,0
20091030,000000,1377.1600000,1381.8300000,1348.0900000,1348.5400000,0
20091102,000000,1348.5400000,1360.4600000,1317.1000000,1348.8900000,0
20091103,000000,1348.8900000,1349.2900000,1301.4700000,1315.8800000,0
20091105,000000,1315.8800000,1350.8000000,1305.2400000,1349.2700000,0
20091106,000000,1348.9300000,1363.3900000,1326.1600000,1336.8800000,0
20091109,000000,1340.0600000,1418.5100000,1340.0600000,1409.9200000,0
20091110,000000,1411.9100000,1439.8200000,1398.2800000,1434.7400000,0
20091111,000000,1434.6400000,1455.0000000,1427.6800000,1434.8200000,0
20091112,000000,1434.3300000,1434.3300000,1410.5100000,1416.6800000,0
20091113,000000,1416.4900000,1426.5800000,1407.2700000,1423.3900000,0
20091116,000000,1429.6000000,1488.2000000,1429.6000000,1479.9400000,0
20091117,000000,1479.2300000,1482.8200000,1461.9000000,1474.6300000,0
20091118,000000,1473.9400000,1508.4200000,1473.9400000,1488.7000000,0
20091119,000000,1485.0100000,1485.7500000,1447.4100000,1455.1700000,0
20091120,000000,1452.5700000,1463.8300000,1420.2900000,1443.6600000,0
20091123,000000,1448.8500000,1473.7100000,1448.8500000,1460.7000000,0
20091124,000000,1450.5300000,1454.0800000,1427.4400000,1450.9900000,0
20091125,000000,1450.9900000,1456.0600000,1418.3700000,1430.1600000,0
20091126,000000,1421.4800000,1421.4800000,1349.1400000,1349.4200000,0
20091127,000000,1330.7500000,1374.9600000,1293.4900000,1367.3000000,0
20091130,000000,1367.4400000,1393.1600000,1356.0600000,1392.0600000,0
20091201,000000,1393.2000000,1427.0400000,1379.1400000,1427.0300000,0
20091202,000000,1423.0600000,1437.8800000,1406.6900000,1411.4200000,0
20091203,000000,1419.0700000,1438.9800000,1405.7600000,1410.9800000,0
20091204,000000,1410.9800000,1431.0100000,1396.0900000,1415.5100000,0
20091207,000000,1415.5100000,1416.3700000,1376.7400000,1382.7600000,0
20091208,000000,1377.3500000,1386.4900000,1347.4400000,1351.9100000,0
20091209,000000,1352.4600000,1359.7600000,1339.9800000,1345.4200000,0
20091210,000000,1344.2500000,1360.0200000,1327.4400000,1353.8800000,0
20091211,000000,1360.4900000,1376.8600000,1355.0700000,1355.2700000,0
20091214,000000,1363.3300000,1387.1100000,1363.3300000,1384.3700000,0
20091215,000000,1384.1000000,1397.5800000,1378.3000000,1393.0500000,0
20091216,000000,1393.2100000,1456.7300000,1391.8300000,1449.5200000,0
20091217,000000,1446.9500000,1452.9800000,1398.7400000,1399.6700000,0
20091218,000000,1400.2600000,1429.6700000,1400.2600000,1417.2600000,0
20091221,000000,1420.5800000,1430.3600000,1409.5700000,1421.9100000,0
20091222,000000,1421.8200000,1426.2300000,1411.4400000,1416.6600000,0
20091223,000000,1422.2300000,1451.4800000,1413.6000000,1451.4800000,0
20091224,000000,1456.5600000,1457.6000000,1435.3600000,1444.6700000,0
20091225,000000,1447.0900000,1451.7300000,1439.6000000,1449.5500000,0
20091228,000000,1449.9000000,1457.1400000,1446.2400000,1455.3200000,0
20091229,000000,1449.0500000,1449.4800000,1436.9000000,1439.9400000,0
20091230,000000,1438.1700000,1438.1700000,1426.1200000,1432.7700000,0
20091231,000000,1433.2900000,1448.8600000,1433.2900000,1444.6100000,0
20100111,000000,1444.7000000,1561.8000000,1444.7000000,1559.7500000,0
20100112,000000,1550.8400000,1552.7500000,1521.4600000,1522.4400000,0
20100113,000000,1522.2500000,1552.1500000,1512.8100000,1552.1500000,0
20100114,000000,1552.3800000,1567.4000000,1550.0200000,1565.7900000,0
20100115,000000,1559.4500000,1573.9000000,1553.8300000,1558.1200000,0
20100118,000000,1557.1100000,1583.4600000,1551.9900000,1582.6600000,0
20100119,000000,1582.4400000,1590.0200000,1556.2600000,1589.9000000,0
20100120,000000,1583.4500000,1589.9100000,1552.8000000,1555.6200000,0
20100121,000000,1560.3700000,1564.3100000,1522.1900000,1525.4300000,0
20100122,000000,1521.3200000,1522.7800000,1480.1500000,1480.5700000,0
20100125,000000,1476.6800000,1501.3200000,1471.5600000,1489.5600000,0
20100126,000000,1478.4300000,1478.4300000,1431.9200000,1442.0900000,0
20100127,000000,1441.4600000,1462.1900000,1424.8800000,1449.3700000,0
20100128,000000,1453.7900000,1478.3900000,1451.4200000,1456.9400000,0
20100129,000000,1445.4800000,1474.1300000,1444.1000000,1462.7900000,0
20100201,000000,1464.5300000,1476.5300000,1452.0800000,1476.5300000,0
20100202,000000,1482.4400000,1506.8600000,1482.0800000,1506.7600000,0
20100203,000000,1509.9100000,1530.0000000,1505.9800000,1511.5700000,0
20100204,000000,1511.5700000,1511.5700000,1445.7300000,1445.8100000,0
20100205,000000,1445.6800000,1445.6800000,1394.1900000,1414.5500000,0
20100208,000000,1414.0100000,1421.3700000,1372.8300000,1387.3400000,0
20100209,000000,1389.4600000,1401.6500000,1374.3200000,1400.3800000,0
20100210,000000,1400.8400000,1417.6500000,1380.2900000,1389.5500000,0
20100211,000000,1401.0800000,1410.7100000,1384.3800000,1401.3900000,0
20100212,000000,1399.4100000,1406.7400000,1355.9500000,1366.4800000,0
20100215,000000,1366.2700000,1377.7000000,1362.8900000,1377.0700000,0
20100216,000000,1379.6900000,1426.7300000,1379.6900000,1424.6400000,0
20100217,000000,1430.3000000,1436.7000000,1418.9800000,1427.3000000,0
20100218,000000,1418.3800000,1418.3800000,1396.8500000,1416.7900000,0
20100219,000000,1403.9700000,1427.8700000,1381.5500000,1425.0200000,0
20100224,000000,1419.1900000,1421.3500000,1392.8500000,1410.1200000,0
20100225,000000,1398.8400000,1399.6300000,1363.9600000,1382.5400000,0
20100226,000000,1387.5700000,1397.8700000,1373.8900000,1396.7700000,0
20100227,000000,1396.5000000,1413.4300000,1390.4300000,1403.9300000,0
20100301,000000,1410.4000000,1432.8900000,1410.0200000,1427.4100000,0
20100302,000000,1426.5600000,1448.7700000,1424.4600000,1445.5400000,0
20100303,000000,1446.7100000,1467.3100000,1438.0500000,1465.2000000,0
20100304,000000,1460.8800000,1480.2300000,1449.5000000,1475.6000000,0
20100305,000000,1475.6300000,1511.7000000,1475.6300000,1511.3100000,0
20100309,000000,1509.2500000,1515.8400000,1488.0100000,1502.2500000,0
20100310,000000,1502.0800000,1515.8100000,1495.9100000,1500.9600000,0
20100311,000000,1500.6800000,1516.7400000,1495.1400000,1507.6000000,0
20100312,000000,1513.2400000,1544.0900000,1513.1800000,1533.4800000,0
20100315,000000,1528.6800000,1534.8700000,1512.6400000,1520.6000000,0
20100316,000000,1519.6500000,1542.0100000,1517.2400000,1541.9600000,0
20100317,000000,1547.7300000,1569.7700000,1547.7300000,1564.3200000,0
20100318,000000,1558.6900000,1572.6300000,1547.4100000,1560.7500000,0
20100319,000000,1560.6500000,1564.5400000,1540.7400000,1545.2100000,0
20100322,000000,1536.3600000,1539.5500000,1509.5600000,1533.3900000,0
20100323,000000,1535.6200000,1545.9200000,1518.2900000,1529.9700000,0
20100324,000000,1526.2600000,1529.9600000,1506.1700000,1514.9000000,0
20100325,000000,1513.8700000,1520.7100000,1504.6000000,1507.3600000,0
20100326,000000,1513.0800000,1527.2200000,1513.0800000,1518.8300000,0
20100329,000000,1517.9900000,1554.9700000,1515.3600000,1553.6400000,0
20100330,000000,1561.9600000,1570.2600000,1553.2600000,1562.6400000,0
20100331,000000,1558.6100000,1584.7200000,1556.0200000,1571.0100000,0
20100401,000000,1577.6900000,1611.4500000,1577.6900000,1609.2400000,0
20100402,000000,1618.5000000,1622.3500000,1608.4600000,1617.8200000,0
20100405,000000,1621.5200000,1631.7800000,1613.0200000,1628.1400000,0
20100406,000000,1625.6800000,1642.3700000,1617.9500000,1634.1100000,0
20100407,000000,1634.4600000,1637.2800000,1609.7200000,1609.8700000,0
20100408,000000,1606.5600000,1607.7900000,1586.5700000,1607.7200000,0
20100409,000000,1614.1300000,1636.0400000,1614.0200000,1630.4900000,0
20100412,000000,1649.6700000,1658.7400000,1641.2200000,1648.4600000,0
20100413,000000,1641.6900000,1653.6300000,1636.3200000,1650.1500000,0
20100414,000000,1651.7900000,1679.8500000,1651.7900000,1679.8100000,0
20100415,000000,1682.3000000,1685.6000000,1665.1800000,1673.0900000,0
20100416,000000,1670.6600000,1670.6600000,1627.8000000,1631.2000000,0
20100419,000000,1624.7200000,1624.7200000,1580.3400000,1605.9200000,0
20100420,000000,1610.6700000,1626.4500000,1607.1700000,1623.5800000,0
20100421,000000,1624.6200000,1631.2700000,1604.6500000,1606.8800000,0
20100422,000000,1605.2300000,1619.3700000,1577.8800000,1593.6100000,0
20100423,000000,1590.3200000,1607.7900000,1584.7000000,1607.7000000,0
20100426,000000,1617.0500000,1633.1900000,1617.0500000,1623.8300000,0
20100427,000000,1620.3200000,1620.5400000,1582.2200000,1582.2200000,0
20100428,000000,1576.1800000,1581.7200000,1555.2400000,1566.7600000,0
20100429,000000,1566.6700000,1590.1800000,1564.9600000,1588.6200000,0
20100430,000000,1590.7100000,1592.2600000,1568.4000000,1572.6000000,0
20100504,000000,1573.9600000,1581.3200000,1505.8200000,1505.8200000,0
20100505,000000,1508.6100000,1523.3900000,1464.6500000,1476.9700000,0
20100506,000000,1470.8700000,1487.4400000,1400.2800000,1407.4800000,0
20100507,000000,1411.8600000,1417.8100000,1361.3100000,1365.1100000,0
20100511,000000,1366.9400000,1434.6200000,1366.9400000,1428.2300000,0
20100512,000000,1416.1700000,1490.7200000,1412.8600000,1483.7700000,0
20100513,000000,1492.4400000,1513.6800000,1458.8400000,1465.1700000,0
20100514,000000,1462.4700000,1471.9600000,1434.4800000,1435.7100000,0
20100517,000000,1432.3700000,1432.3700000,1392.7800000,1420.7000000,0
20100518,000000,1420.7000000,1447.0100000,1420.0100000,1424.9900000,0
20100519,000000,1424.9100000,1424.9100000,1371.7400000,1386.2400000,0
20100520,000000,1386.2400000,1397.4100000,1295.6900000,1304.0300000,0
20100521,000000,1304.0300000,1326.9900000,1279.1900000,1300.1900000,0
20100524,000000,1302.9700000,1329.9800000,1293.2100000,1310.9500000,0
20100525,000000,1305.1300000,1305.1300000,1224.7300000,1242.4600000,0
20100526,000000,1241.7800000,1307.5100000,1241.1900000,1295.4300000,0
20100527,000000,1295.4300000,1366.6900000,1295.4300000,1364.1700000,0
20100528,000000,1364.1700000,1380.1600000,1352.9000000,1362.4000000,0
20100531,000000,1364.5000000,1386.5300000,1358.3000000,1386.0200000,0
20100601,000000,1385.6500000,1385.6500000,1335.3400000,1371.2700000,0
20100602,000000,1368.6400000,1394.0300000,1345.6700000,1392.9700000,0
20100603,000000,1394.5900000,1423.4200000,1386.7900000,1397.3000000,0
20100604,000000,1397.2700000,1417.4000000,1346.8600000,1346.8900000,0
20100607,000000,1346.5200000,1346.5200000,1308.7500000,1331.8000000,0
20100608,000000,1332.8800000,1359.2200000,1314.1100000,1325.5200000,0
20100609,000000,1325.6000000,1342.2400000,1318.8700000,1331.8000000,0
20100610,000000,1331.8000000,1365.2700000,1319.7900000,1365.2700000,0
20100611,000000,1365.2700000,1378.8100000,1348.5300000,1357.0800000,0
20100615,000000,1358.0000000,1405.5400000,1358.0000000,1405.5400000,0
20100616,000000,1405.5400000,1415.5600000,1389.3500000,1402.6600000,0
20100617,000000,1402.6600000,1425.8100000,1387.1300000,1402.4000000,0
20100618,000000,1402.4000000,1413.6900000,1393.0600000,1412.1600000,0
20100621,000000,1416.1100000,1458.9000000,1416.1100000,1448.5400000,0
20100622,000000,1448.5400000,1448.7000000,1423.5300000,1427.7800000,0
20100623,000000,1427.4400000,1436.1700000,1413.2500000,1422.9200000,0
20100624,000000,1422.9200000,1430.7200000,1400.1600000,1405.0400000,0
20100625,000000,1405.0400000,1406.5200000,1379.0200000,1391.8000000,0
20100628,000000,1391.8000000,1409.0500000,1388.3300000,1404.9800000,0
20100629,000000,1404.9800000,1404.9800000,1349.4100000,1353.6600000,0
20100630,000000,1355.1900000,1362.0900000,1333.2600000,1334.0800000,0
20100701,000000,1331.5900000,1337.3500000,1285.4800000,1296.0800000,0
20100702,000000,1296.7000000,1319.6100000,1291.7100000,1319.5300000,0
20100705,000000,1319.5300000,1324.7300000,1311.0300000,1318.0800000,0
20100706,000000,1318.0500000,1354.4300000,1318.0500000,1347.3900000,0
20100707,000000,1346.1200000,1364.3300000,1324.0900000,1364.3300000,0
20100708,000000,1364.5500000,1374.6500000,1346.0600000,1361.8100000,0
20100709,000000,1359.9200000,1370.3800000,1345.1900000,1365.2000000,0
20100712,000000,1363.9000000,1390.3300000,1355.6600000,1385.3800000,0
20100713,000000,1384.8400000,1417.0500000,1376.6300000,1416.5500000,0
20100714,000000,1416.8100000,1430.6400000,1408.4100000,1413.6000000,0
20100715,000000,1414.4900000,1433.9400000,1402.6300000,1408.9900000,0
20100716,000000,1408.7600000,1416.9700000,1383.3700000,1384.7500000,0
20100719,000000,1384.7400000,1405.8500000,1381.4600000,1402.6500000,0
20100720,000000,1402.6500000,1414.1900000,1380.5700000,1400.0800000,0
20100721,000000,1400.0800000,1422.3600000,1398.1800000,1411.4000000,0
20100722,000000,1411.3400000,1446.1400000,1403.1200000,1444.2400000,0
20100723,000000,1444.2400000,1457.9400000,1438.0400000,1456.2700000,0
20100726,000000,1456.2700000,1471.2200000,1453.8700000,1470.2400000,0
20100727,000000,1470.2400000,1492.2000000,1466.8900000,1484.1500000,0
20100728,000000,1484.0400000,1491.5900000,1468.4200000,1475.7600000,0
20100729,000000,1475.7600000,1510.3700000,1475.7600000,1502.1800000,0
20100730,000000,1502.1800000,1502.1800000,1465.9500000,1483.1900000,0
20100802,000000,1482.3000000,1531.2600000,1482.3000000,1530.4100000,0
20100803,000000,1530.4300000,1530.4300000,1510.8300000,1520.4900000,0
20100804,000000,1519.6900000,1534.7000000,1501.9300000,1528.1300000,0
20100805,000000,1527.6500000,1534.7200000,1510.4300000,1519.4200000,0
20100806,000000,1519.2800000,1528.2200000,1504.9300000,1509.7000000,0
20100809,000000,1519.5000000,1529.1100000,1515.9900000,1522.9100000,0
20100810,000000,1522.7100000,1522.7100000,1485.7600000,1497.4600000,0
20100811,000000,1494.9300000,1494.9300000,1452.9300000,1454.9000000,0
20100812,000000,1455.0600000,1466.8600000,1437.8500000,1448.8700000,0
20100813,000000,1449.4700000,1463.5600000,1439.9100000,1442.5400000,0
20100816,000000,1444.7500000,1454.6300000,1430.2500000,1446.2400000,0
20100817,000000,1446.3900000,1469.3500000,1446.3900000,1468.4600000,0
20100818,000000,1468.4600000,1468.4600000,1453.8900000,1461.3100000,0
20100819,000000,1461.1600000,1471.4300000,1443.8300000,1446.1900000,0
20100820,000000,1446.1900000,1449.4700000,1422.5400000,1427.8200000,0
20100823,000000,1427.8200000,1432.9300000,1415.3700000,1422.1400000,0
20100824,000000,1421.3100000,1421.3100000,1389.1800000,1399.4900000,0
20100825,000000,1398.8300000,1403.7900000,1380.0900000,1394.1600000,0
20100826,000000,1393.5000000,1411.1700000,1392.5000000,1406.0100000,0
20100827,000000,1406.4600000,1427.9300000,1401.3400000,1427.8500000,0
20100830,000000,1428.6300000,1435.4300000,1423.5000000,1423.7000000,0
20100831,000000,1422.1800000,1424.7700000,1401.2200000,1417.4200000,0
20100901,000000,1417.6300000,1453.5400000,1415.3300000,1453.5400000,0
20100902,000000,1453.5400000,1461.9400000,1448.2300000,1460.7900000,0
20100903,000000,1459.9300000,1475.8700000,1452.7700000,1467.4500000,0
20100906,000000,1467.4700000,1478.3500000,1467.4700000,1471.0600000,0
20100907,000000,1471.0600000,1471.0600000,1447.5400000,1451.2000000,0
20100908,000000,1450.8900000,1472.0200000,1445.3600000,1469.1400000,0
20100909,000000,1469.1400000,1499.1100000,1464.7900000,1491.4400000,0
20100910,000000,1491.1800000,1495.2700000,1482.4900000,1487.1700000,0
20100913,000000,1490.8200000,1513.4800000,1490.8200000,1503.5800000,0
20100914,000000,1503.5800000,1505.4800000,1486.6200000,1497.5800000,0
20100915,000000,1497.5300000,1498.2700000,1474.2800000,1489.4500000,0
20100916,000000,1488.0100000,1488.0100000,1461.2600000,1466.2900000,0
20100917,000000,1466.8600000,1482.5100000,1462.8600000,1464.2100000,0
20100920,000000,1464.7500000,1472.7900000,1458.8900000,1472.6300000,0
20100921,000000,1472.6300000,1483.8600000,1468.9200000,1473.8900000,0
20100922,000000,1475.0300000,1483.1000000,1464.6500000,1477.3900000,0
20100923,000000,1477.3900000,1485.4700000,1466.2200000,1471.6300000,0
20100924,000000,1472.2100000,1493.3900000,1468.8600000,1492.8200000,0
20100927,000000,1492.8900000,1504.2200000,1485.7600000,1488.4000000,0
20100928,000000,1488.4000000,1489.9100000,1472.0300000,1487.9800000,0
20100929,000000,1488.0200000,1500.6700000,1487.6100000,1498.8400000,0
20100930,000000,1497.1100000,1509.8900000,1491.2300000,1505.7100000,0
20101001,000000,1506.4300000,1539.1000000,1505.0100000,1538.2200000,0
20101004,000000,1538.5100000,1547.4300000,1528.1300000,1537.8100000,0
20101005,000000,1538.8500000,1579.7400000,1537.9100000,1578.1800000,0
20101006,000000,1578.4600000,1589.7700000,1571.6700000,1578.2000000,0
20101007,000000,1578.7300000,1598.3300000,1578.7300000,1582.2300000,0
20101008,000000,1582.0900000,1582.0900000,1555.4600000,1571.4100000,0
20101011,000000,1571.4100000,1588.4600000,1569.7900000,1582.6300000,0
20101012,000000,1581.9500000,1582.5300000,1560.6300000,1582.4600000,0
20101013,000000,1582.4300000,1592.5000000,1578.6100000,1590.5800000,0
20101014,000000,1590.5800000,1605.6700000,1578.9200000,1580.4900000,0
20101015,000000,1581.6100000,1592.2300000,1578.4600000,1582.4700000,0
20101018,000000,1582.4700000,1587.4200000,1564.4400000,1586.6700000,0
20101019,000000,1585.2500000,1597.2500000,1556.4900000,1559.7800000,0
20101020,000000,1559.7800000,1564.9400000,1545.1400000,1561.9200000,0
20101021,000000,1561.2500000,1605.8300000,1558.5500000,1596.3900000,0
20101022,000000,1596.3900000,1620.0400000,1594.5100000,1614.8500000,0
20101025,000000,1616.2000000,1634.6600000,1614.2000000,1622.1500000,0
20101026,000000,1622.0600000,1622.1500000,1602.5400000,1613.7100000,0
20101027,000000,1607.2200000,1607.2200000,1581.6800000,1587.7300000,0
20101028,000000,1588.0700000,1593.2800000,1581.9700000,1586.5500000,0
20101029,000000,1585.2300000,1588.3200000,1572.8800000,1585.9600000,0
20101101,000000,1590.0400000,1609.6700000,1589.1200000,1599.3700000,0
20101102,000000,1601.6700000,1608.8400000,1599.4500000,1605.5600000,0
20101103,000000,1604.8700000,1613.6000000,1601.1500000,1613.6000000,0
20101108,000000,1617.5200000,1640.9500000,1617.5200000,1631.3800000,0
20101109,000000,1630.3700000,1663.8700000,1627.8600000,1646.7100000,0
20101110,000000,1647.0300000,1656.8900000,1632.9800000,1649.8500000,0
20101111,000000,1648.6200000,1656.9300000,1629.3300000,1629.3500000,0
20101112,000000,1622.1500000,1622.1500000,1599.4100000,1606.0300000,0
