<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20080416,000000,209980.0000000,215280.0000000,208505.0000000,215190.0000000,343430
20080417,000000,216850.0000000,216850.0000000,212120.0000000,213200.0000000,337532
20080418,000000,214000.0000000,217595.0000000,213335.0000000,217160.0000000,299896
20080421,000000,218160.0000000,218690.0000000,215150.0000000,216000.0000000,245138
20080422,000000,215690.0000000,217000.0000000,214450.0000000,214745.0000000,258163
20080423,000000,214945.0000000,216800.0000000,212535.0000000,214300.0000000,267499
20080424,000000,215055.0000000,215055.0000000,209650.0000000,209800.0000000,337856
20080425,000000,210815.0000000,211550.0000000,208760.0000000,210100.0000000,250741
20080428,000000,211005.0000000,215180.0000000,210395.0000000,213350.0000000,281798
20080429,000000,213175.0000000,213590.0000000,211215.0000000,211380.0000000,189538
20080430,000000,211100.0000000,211900.0000000,208950.0000000,211750.0000000,192669
20080504,000000,213055.0000000,214190.0000000,212525.0000000,213890.0000000,75512
20080505,000000,213500.0000000,214070.0000000,211715.0000000,213385.0000000,194215
20080506,000000,213440.0000000,215000.0000000,213340.0000000,214850.0000000,234994
20080507,000000,215800.0000000,219320.0000000,215515.0000000,219200.0000000,267187
20080508,000000,218000.0000000,228000.0000000,217300.0000000,227645.0000000,407715
20080512,000000,231065.0000000,232200.0000000,227910.0000000,231435.0000000,431969
20080513,000000,232105.0000000,234050.0000000,228510.0000000,233085.0000000,418950
20080514,000000,233805.0000000,241295.0000000,231100.0000000,241295.0000000,473368
20080515,000000,242705.0000000,245300.0000000,238720.0000000,240295.0000000,511984
20080516,000000,241100.0000000,247855.0000000,240405.0000000,247305.0000000,451545
20080519,000000,248000.0000000,249600.0000000,244570.0000000,248900.0000000,390852
20080520,000000,248500.0000000,248500.0000000,242260.0000000,243700.0000000,499663
20080521,000000,242500.0000000,248820.0000000,242500.0000000,247150.0000000,459088
20080522,000000,246900.0000000,248750.0000000,241125.0000000,241570.0000000,488168
20080523,000000,242215.0000000,244295.0000000,239705.0000000,244000.0000000,408704
20080526,000000,243000.0000000,244410.0000000,240370.0000000,244145.0000000,299967
20080527,000000,244400.0000000,246485.0000000,238155.0000000,244200.0000000,438118
20080528,000000,238170.0000000,240700.0000000,236600.0000000,238345.0000000,420627
20080529,000000,240385.0000000,244700.0000000,239000.0000000,240300.0000000,362388
20080530,000000,243215.0000000,246755.0000000,242335.0000000,243400.0000000,288735
20080601,000000,245800.0000000,246300.0000000,245530.0000000,246250.0000000,3864
20080602,000000,246075.0000000,246700.0000000,242950.0000000,246250.0000000,309306
20080603,000000,243460.0000000,245150.0000000,242500.0000000,243945.0000000,295408
20080604,000000,241030.0000000,241400.0000000,233600.0000000,233815.0000000,428058
20080605,000000,233760.0000000,239200.0000000,232700.0000000,239145.0000000,374001
20080606,000000,239195.0000000,241785.0000000,235500.0000000,235720.0000000,343394
20080607,000000,235715.0000000,242400.0000000,233255.0000000,234000.0000000,127920
20080609,000000,234000.0000000,237275.0000000,233810.0000000,236215.0000000,312236
20080610,000000,236300.0000000,236300.0000000,232230.0000000,233920.0000000,44742
20080611,000000,234285.0000000,236995.0000000,233605.0000000,233900.0000000,77362
20080616,000000,234150.0000000,239550.0000000,234150.0000000,238250.0000000,223465
20080617,000000,238250.0000000,242195.0000000,238030.0000000,240310.0000000,248204
20080618,000000,240385.0000000,243345.0000000,239670.0000000,240700.0000000,288379
20080619,000000,240600.0000000,242400.0000000,239050.0000000,241055.0000000,305966
20080620,000000,240985.0000000,240990.0000000,237100.0000000,237200.0000000,283412
20080623,000000,237150.0000000,238550.0000000,233050.0000000,234300.0000000,351511
20080624,000000,234160.0000000,234995.0000000,229725.0000000,231595.0000000,402567
20080625,000000,231600.0000000,233310.0000000,229855.0000000,231365.0000000,374442
20080626,000000,231320.0000000,232995.0000000,227805.0000000,227995.0000000,419086
20080627,000000,227845.0000000,234000.0000000,226810.0000000,233810.0000000,441343
20080630,000000,233690.0000000,233995.0000000,228780.0000000,230400.0000000,388916
20080701,000000,230370.0000000,230950.0000000,221700.0000000,224910.0000000,493841
20080702,000000,224965.0000000,226695.0000000,223000.0000000,223000.0000000,408739
20080703,000000,222920.0000000,225005.0000000,220140.0000000,223860.0000000,427598
20080704,000000,223740.0000000,223985.0000000,218045.0000000,218800.0000000,286666
20080707,000000,219010.0000000,222030.0000000,217505.0000000,219650.0000000,345526
20080708,000000,219550.0000000,219895.0000000,215330.0000000,219800.0000000,463272
20080709,000000,219900.0000000,221375.0000000,217000.0000000,217000.0000000,372501
20080710,000000,217000.0000000,221385.0000000,216535.0000000,221285.0000000,401002
20080711,000000,221285.0000000,222100.0000000,213340.0000000,216075.0000000,483319
20080714,000000,216375.0000000,221195.0000000,216375.0000000,220510.0000000,367652
20080715,000000,220500.0000000,220500.0000000,216395.0000000,218675.0000000,483614
20080716,000000,218650.0000000,220950.0000000,214645.0000000,220875.0000000,511496
20080717,000000,220875.0000000,225185.0000000,219505.0000000,224100.0000000,432707
20080718,000000,224020.0000000,224020.0000000,213810.0000000,215910.0000000,498383
20080721,000000,216000.0000000,217330.0000000,211815.0000000,215200.0000000,466941
20080722,000000,215000.0000000,215000.0000000,211400.0000000,212905.0000000,444198
20080723,000000,213045.0000000,214900.0000000,210260.0000000,211540.0000000,423742
20080724,000000,211655.0000000,211950.0000000,201200.0000000,201900.0000000,497923
20080725,000000,201900.0000000,202350.0000000,193555.0000000,196295.0000000,324348
20080728,000000,196380.0000000,199400.0000000,187150.0000000,187400.0000000,380361
20080729,000000,187325.0000000,193270.0000000,186000.0000000,192360.0000000,441096
20080730,000000,192480.0000000,198395.0000000,191030.0000000,198305.0000000,469473
20080731,000000,198400.0000000,201800.0000000,192300.0000000,197315.0000000,451066
20080801,000000,192480.0000000,197395.0000000,192120.0000000,195245.0000000,435180
20080804,000000,195005.0000000,195005.0000000,185700.0000000,186090.0000000,470823
20080805,000000,186050.0000000,188190.0000000,179750.0000000,183700.0000000,572151
20080806,000000,183790.0000000,185965.0000000,172810.0000000,183455.0000000,580766
20080807,000000,183420.0000000,187795.0000000,182055.0000000,182850.0000000,422364
20080808,000000,182800.0000000,183935.0000000,170420.0000000,176300.0000000,485820
20080809,000000,172000.0000000,176765.0000000,170420.0000000,176300.0000000,39739
20080811,000000,176125.0000000,179830.0000000,164500.0000000,176500.0000000,384250
20080812,000000,176125.0000000,184690.0000000,173000.0000000,179690.0000000,458839
20080813,000000,179500.0000000,183750.0000000,177200.0000000,180490.0000000,365203
20080814,000000,180630.0000000,183385.0000000,180210.0000000,181800.0000000,263576
20080815,000000,181600.0000000,182200.0000000,177555.0000000,178750.0000000,249245
20080818,000000,178870.0000000,182400.0000000,175800.0000000,176005.0000000,238213
20080819,000000,176000.0000000,176100.0000000,164000.0000000,167140.0000000,387845
20080820,000000,167140.0000000,173700.0000000,167140.0000000,172600.0000000,368767
20080821,000000,172850.0000000,175275.0000000,166755.0000000,175120.0000000,468051
20080822,000000,175190.0000000,175995.0000000,167625.0000000,168500.0000000,371777
20080825,000000,168595.0000000,169260.0000000,158500.0000000,159350.0000000,303502
20080826,000000,159305.0000000,159750.0000000,150940.0000000,157730.0000000,473048
20080827,000000,157900.0000000,161645.0000000,152700.0000000,159990.0000000,491115
20080828,000000,160030.0000000,167675.0000000,157310.0000000,166305.0000000,411575
20080829,000000,166300.0000000,166585.0000000,161350.0000000,162860.0000000,320239
20080901,000000,162805.0000000,168500.0000000,161525.0000000,165450.0000000,289940
20080902,000000,165330.0000000,167290.0000000,162525.0000000,163335.0000000,331962
20080903,000000,163300.0000000,164890.0000000,156000.0000000,158150.0000000,376540
20080904,000000,158170.0000000,161855.0000000,148305.0000000,148325.0000000,473125
20080905,000000,148255.0000000,148995.0000000,136400.0000000,147820.0000000,625761
20080908,000000,148155.0000000,154975.0000000,147005.0000000,148990.0000000,411897
20080909,000000,148900.0000000,148900.0000000,130550.0000000,131300.0000000,492492
20080910,000000,132985.0000000,138500.0000000,123600.0000000,135420.0000000,43173
20080911,000000,135110.0000000,135110.0000000,122500.0000000,127550.0000000,58819
20080912,000000,127945.0000000,139305.0000000,126210.0000000,138295.0000000,191644
20080915,000000,138040.0000000,138040.0000000,121265.0000000,123365.0000000,458073
20080916,000000,123305.0000000,123305.0000000,87330.0000000,105850.0000000,437145
20080917,000000,106990.0000000,111400.0000000,94005.0000000,96300.0000000,111985
20080919,000000,115000.0000000,142495.0000000,106500.0000000,137395.0000000,151725
20080922,000000,137350.0000000,139690.0000000,128275.0000000,133225.0000000,147161
20080923,000000,133300.0000000,135340.0000000,125200.0000000,128400.0000000,177243
20080924,000000,128995.0000000,138750.0000000,128995.0000000,132230.0000000,120606
20080925,000000,132445.0000000,141800.0000000,130255.0000000,141155.0000000,167544
20080926,000000,141150.0000000,141150.0000000,129870.0000000,134780.0000000,158269
20080929,000000,134780.0000000,134780.0000000,106690.0000000,108660.0000000,308970
20080930,000000,108500.0000000,124500.0000000,106710.0000000,124380.0000000,255658
20081001,000000,124410.0000000,124915.0000000,118500.0000000,123600.0000000,299996
20081002,000000,123300.0000000,123300.0000000,112005.0000000,112095.0000000,276848
20081003,000000,112500.0000000,115800.0000000,105375.0000000,105700.0000000,294814
20081006,000000,105510.0000000,105510.0000000,73010.0000000,77300.0000000,205069
20081007,000000,77895.0000000,93000.0000000,77780.0000000,79290.0000000,260370
20081008,000000,78205.0000000,86400.0000000,70780.0000000,83700.0000000,193116
20081009,000000,83100.0000000,98200.0000000,75630.0000000,76400.0000000,211888
20081010,000000,76050.0000000,82700.0000000,67000.0000000,82000.0000000,161664
20081013,000000,82785.0000000,88390.0000000,78000.0000000,87605.0000000,223024
20081014,000000,87945.0000000,92160.0000000,83200.0000000,85500.0000000,249201
20081015,000000,85600.0000000,85950.0000000,74495.0000000,74950.0000000,179121
20081016,000000,74525.0000000,79800.0000000,70000.0000000,78100.0000000,211658
20081017,000000,78450.0000000,78900.0000000,67290.0000000,69815.0000000,222732
20081020,000000,70000.0000000,77000.0000000,70000.0000000,75965.0000000,272071
20081021,000000,76090.0000000,78220.0000000,71355.0000000,71400.0000000,398600
20081022,000000,71315.0000000,71820.0000000,65180.0000000,65390.0000000,412881
20081023,000000,65595.0000000,69995.0000000,61790.0000000,66505.0000000,411277
20081024,000000,66400.0000000,66400.0000000,50190.0000000,57600.0000000,283405
20081027,000000,57400.0000000,57400.0000000,48330.0000000,53505.0000000,232188
20081028,000000,53755.0000000,65895.0000000,53755.0000000,65205.0000000,298690
20081029,000000,65205.0000000,69940.0000000,61600.0000000,67600.0000000,380155
20081030,000000,67890.0000000,80600.0000000,67890.0000000,78705.0000000,319444
20081031,000000,78700.0000000,83995.0000000,72770.0000000,83995.0000000,292166
20081101,000000,83455.0000000,86600.0000000,82300.0000000,83400.0000000,64028
20081105,000000,97035.0000000,97035.0000000,78205.0000000,78900.0000000,250817
20081106,000000,78555.0000000,81065.0000000,72405.0000000,72670.0000000,292429
20081107,000000,72805.0000000,82210.0000000,72805.0000000,81900.0000000,327084
20081110,000000,81990.0000000,88000.0000000,77800.0000000,78100.0000000,315488
20081111,000000,78405.0000000,79435.0000000,63115.0000000,65875.0000000,358418
20081112,000000,65910.0000000,68400.0000000,57215.0000000,58500.0000000,333641
20081113,000000,57500.0000000,74600.0000000,55215.0000000,73985.0000000,441470
20081114,000000,73800.0000000,74925.0000000,63075.0000000,65700.0000000,383649
20081117,000000,65650.0000000,65650.0000000,58150.0000000,61695.0000000,357359
20081118,000000,61625.0000000,64825.0000000,55680.0000000,61870.0000000,339894
20081119,000000,61970.0000000,62995.0000000,57910.0000000,58010.0000000,408108
20081120,000000,58000.0000000,61315.0000000,53725.0000000,54870.0000000,428425
20081121,000000,54830.0000000,60510.0000000,54820.0000000,59150.0000000,452373
20081124,000000,59220.0000000,69395.0000000,56750.0000000,69125.0000000,516779
20081125,000000,68910.0000000,71250.0000000,64640.0000000,66700.0000000,554322
20081126,000000,66360.0000000,68795.0000000,64510.0000000,68400.0000000,398528
20081127,000000,68240.0000000,70570.0000000,67125.0000000,68300.0000000,272477
20081128,000000,68300.0000000,69000.0000000,65000.0000000,66900.0000000,311117
20081201,000000,66875.0000000,66875.0000000,58745.0000000,58790.0000000,419076
20081202,000000,58715.0000000,62300.0000000,57150.0000000,61465.0000000,456968
20081203,000000,61465.0000000,62230.0000000,58305.0000000,61005.0000000,445283
20081204,000000,60840.0000000,62185.0000000,58050.0000000,58195.0000000,413355
20081205,000000,58200.0000000,61300.0000000,58135.0000000,61300.0000000,292626
20081208,000000,61300.0000000,66955.0000000,61300.0000000,65955.0000000,437262
20081209,000000,65815.0000000,66675.0000000,62800.0000000,63320.0000000,393776
20081210,000000,64500.0000000,68790.0000000,64500.0000000,67570.0000000,18339
20081211,000000,67570.0000000,70250.0000000,66405.0000000,68495.0000000,43853
20081212,000000,68315.0000000,68315.0000000,64485.0000000,67700.0000000,210378
20081215,000000,67825.0000000,71015.0000000,67825.0000000,69650.0000000,354150
20081216,000000,69630.0000000,72600.0000000,68600.0000000,72505.0000000,358489
20081217,000000,72485.0000000,72485.0000000,68155.0000000,68615.0000000,332949
20081218,000000,68595.0000000,69535.0000000,63135.0000000,64120.0000000,395920
20081219,000000,64195.0000000,65300.0000000,62860.0000000,64050.0000000,310988
20081222,000000,64070.0000000,65490.0000000,63205.0000000,63755.0000000,269628
20081223,000000,63780.0000000,68780.0000000,63470.0000000,67995.0000000,253530
20081224,000000,67825.0000000,69550.0000000,65135.0000000,65305.0000000,195288
20081225,000000,65300.0000000,66365.0000000,63615.0000000,64540.0000000,127792
20081226,000000,64685.0000000,65105.0000000,61775.0000000,63095.0000000,124333
20081229,000000,63140.0000000,64700.0000000,61055.0000000,62200.0000000,121985
20081230,000000,62245.0000000,62875.0000000,59725.0000000,61065.0000000,68026
20081231,000000,61180.0000000,61300.0000000,59385.0000000,59670.0000000,18172
20090111,000000,60480.0000000,64945.0000000,59900.0000000,61265.0000000,93003
20090112,000000,61265.0000000,61685.0000000,60125.0000000,60415.0000000,260465
20090113,000000,60390.0000000,60970.0000000,59125.0000000,60850.0000000,286454
20090114,000000,60925.0000000,61365.0000000,55350.0000000,55705.0000000,375623
20090115,000000,55575.0000000,57120.0000000,53535.0000000,55545.0000000,569079
20090116,000000,55585.0000000,56570.0000000,53670.0000000,54400.0000000,385439
20090119,000000,54460.0000000,54895.0000000,49775.0000000,50650.0000000,366489
20090120,000000,50635.0000000,50635.0000000,47850.0000000,47990.0000000,443141
20090121,000000,48075.0000000,53400.0000000,47565.0000000,53130.0000000,497821
20090122,000000,53295.0000000,53845.0000000,48095.0000000,49010.0000000,531641
20090123,000000,49050.0000000,51750.0000000,46300.0000000,50535.0000000,488357
20090126,000000,50500.0000000,55300.0000000,49060.0000000,53905.0000000,475159
20090127,000000,53980.0000000,55745.0000000,51915.0000000,53400.0000000,470372
20090128,000000,53400.0000000,55445.0000000,52985.0000000,54990.0000000,335896
20090129,000000,54750.0000000,54750.0000000,51105.0000000,51275.0000000,317426
20090130,000000,51295.0000000,54475.0000000,50535.0000000,52055.0000000,315737
20090202,000000,52005.0000000,52005.0000000,49210.0000000,51325.0000000,283014
20090203,000000,51300.0000000,52250.0000000,50195.0000000,52100.0000000,287822
20090204,000000,52150.0000000,52870.0000000,50525.0000000,51050.0000000,272429
20090205,000000,51050.0000000,52245.0000000,49670.0000000,51450.0000000,273109
20090206,000000,51395.0000000,55170.0000000,50725.0000000,54935.0000000,302018
20090209,000000,54935.0000000,58330.0000000,53850.0000000,57820.0000000,392388
20090210,000000,57705.0000000,61480.0000000,55965.0000000,58005.0000000,486285
20090211,000000,58080.0000000,62385.0000000,57375.0000000,61300.0000000,503659
20090212,000000,61205.0000000,62125.0000000,58110.0000000,59505.0000000,487881
20090213,000000,59505.0000000,63885.0000000,59505.0000000,62920.0000000,384260
20090216,000000,62910.0000000,63060.0000000,58175.0000000,58240.0000000,338893
20090217,000000,58215.0000000,58215.0000000,51505.0000000,51800.0000000,574181
20090218,000000,51900.0000000,52695.0000000,48325.0000000,50800.0000000,648220
20090219,000000,50805.0000000,55070.0000000,50715.0000000,53450.0000000,532848
20090220,000000,53370.0000000,53370.0000000,49825.0000000,50770.0000000,474722
20090224,000000,50670.0000000,53300.0000000,48400.0000000,53280.0000000,546022
20090225,000000,53300.0000000,53675.0000000,51065.0000000,52990.0000000,440325
20090226,000000,52950.0000000,55200.0000000,52550.0000000,53800.0000000,502846
20090227,000000,53800.0000000,54945.0000000,52250.0000000,54435.0000000,511666
20090302,000000,54250.0000000,54250.0000000,49950.0000000,50010.0000000,515026
20090303,000000,50195.0000000,54745.0000000,50195.0000000,53805.0000000,615237
20090304,000000,53900.0000000,58095.0000000,53900.0000000,57740.0000000,613785
20090305,000000,57655.0000000,57655.0000000,54090.0000000,54305.0000000,559998
20090306,000000,54255.0000000,57840.0000000,54065.0000000,57700.0000000,436237
20090310,000000,57140.0000000,64000.0000000,57050.0000000,63000.0000000,26953
20090311,000000,63245.0000000,63800.0000000,60485.0000000,61175.0000000,38445
20090312,000000,61000.0000000,63250.0000000,59360.0000000,63000.0000000,99290
20090313,000000,63055.0000000,63970.0000000,60730.0000000,62220.0000000,302602
20090316,000000,62200.0000000,64440.0000000,58250.0000000,61250.0000000,626704
20090317,000000,61345.0000000,65900.0000000,61345.0000000,65845.0000000,715786
20090318,000000,65845.0000000,66255.0000000,62350.0000000,65650.0000000,660343
20090319,000000,65600.0000000,69600.0000000,64795.0000000,68000.0000000,662030
20090320,000000,67900.0000000,69450.0000000,66300.0000000,67950.0000000,577613
20090323,000000,67980.0000000,74950.0000000,67980.0000000,74795.0000000,599599
20090324,000000,74705.0000000,75300.0000000,69850.0000000,70240.0000000,602792
20090325,000000,70225.0000000,73235.0000000,69050.0000000,72070.0000000,674119
20090326,000000,72145.0000000,73785.0000000,71675.0000000,73400.0000000,611116
20090327,000000,73330.0000000,73695.0000000,68305.0000000,68800.0000000,573911
20090330,000000,68795.0000000,68795.0000000,63565.0000000,63910.0000000,523625
20090331,000000,64075.0000000,67445.0000000,64075.0000000,66830.0000000,560825
20090401,000000,66780.0000000,67990.0000000,64465.0000000,67965.0000000,661896
20090402,000000,67995.0000000,74195.0000000,67995.0000000,72715.0000000,576084
20090403,000000,72630.0000000,73700.0000000,70885.0000000,72750.0000000,558346
20090406,000000,72895.0000000,76860.0000000,71550.0000000,72250.0000000,626838
20090407,000000,72300.0000000,74545.0000000,70050.0000000,72760.0000000,669058
20090408,000000,72690.0000000,75850.0000000,69525.0000000,75500.0000000,708955
20090409,000000,75570.0000000,80300.0000000,75570.0000000,80065.0000000,625160
20090410,000000,80150.0000000,80375.0000000,78150.0000000,80065.0000000,274301
20090413,000000,80055.0000000,80055.0000000,77650.0000000,79200.0000000,443663
20090414,000000,79100.0000000,82440.0000000,77335.0000000,77915.0000000,752130
20090415,000000,77825.0000000,79595.0000000,76405.0000000,79585.0000000,710098
20090416,000000,79595.0000000,80685.0000000,77710.0000000,80420.0000000,657131
20090417,000000,80415.0000000,81150.0000000,79305.0000000,80625.0000000,430644
20090420,000000,80615.0000000,80615.0000000,74655.0000000,74800.0000000,553383
20090421,000000,74840.0000000,75940.0000000,72690.0000000,75500.0000000,729544
20090422,000000,75440.0000000,76465.0000000,73855.0000000,74900.0000000,732946
20090423,000000,74970.0000000,80000.0000000,74750.0000000,79300.0000000,666661
20090424,000000,79225.0000000,81195.0000000,78125.0000000,80200.0000000,569761
20090427,000000,80105.0000000,80105.0000000,75655.0000000,76250.0000000,571085
20090428,000000,76245.0000000,76245.0000000,73505.0000000,75385.0000000,501515
20090429,000000,75525.0000000,79330.0000000,75105.0000000,79080.0000000,562770
20090430,000000,79105.0000000,81450.0000000,77890.0000000,78950.0000000,462474
20090504,000000,79095.0000000,83975.0000000,79095.0000000,83910.0000000,377414
20090505,000000,83900.0000000,84685.0000000,82715.0000000,83785.0000000,467624
20090506,000000,83700.0000000,88470.0000000,82520.0000000,87900.0000000,607084
20090507,000000,87980.0000000,93240.0000000,87880.0000000,89105.0000000,749997
20090508,000000,89370.0000000,93995.0000000,89370.0000000,93630.0000000,501957
20090512,000000,93310.0000000,98750.0000000,91400.0000000,98500.0000000,614581
20090513,000000,98725.0000000,101190.0000000,90775.0000000,90825.0000000,877244
20090514,000000,90895.0000000,94370.0000000,89360.0000000,94170.0000000,735534
20090515,000000,94195.0000000,94890.0000000,90555.0000000,90910.0000000,684995
20090518,000000,90985.0000000,96450.0000000,89575.0000000,96150.0000000,666436
20090519,000000,96190.0000000,98550.0000000,94700.0000000,97660.0000000,683982
20090520,000000,97795.0000000,103940.0000000,96700.0000000,102120.0000000,741803
20090521,000000,102005.0000000,102995.0000000,96670.0000000,98270.0000000,745580
20090522,000000,98220.0000000,103300.0000000,98220.0000000,102115.0000000,609175
20090525,000000,102015.0000000,102990.0000000,99585.0000000,101845.0000000,379086
20090526,000000,101580.0000000,102400.0000000,96330.0000000,101845.0000000,723473
20090527,000000,101875.0000000,103970.0000000,100160.0000000,100365.0000000,601009
20090528,000000,100350.0000000,107915.0000000,100055.0000000,107415.0000000,673321
20090529,000000,107420.0000000,109870.0000000,106655.0000000,109575.0000000,479983
20090601,000000,109575.0000000,120300.0000000,109575.0000000,118555.0000000,566031
20090602,000000,118555.0000000,122200.0000000,114895.0000000,118880.0000000,768385
20090603,000000,118900.0000000,119945.0000000,107600.0000000,108550.0000000,766257
20090604,000000,108690.0000000,114600.0000000,106500.0000000,113995.0000000,827656
20090605,000000,114035.0000000,117710.0000000,110255.0000000,112515.0000000,715269
20090608,000000,112405.0000000,112405.0000000,107100.0000000,112160.0000000,591245
20090609,000000,112100.0000000,112445.0000000,108110.0000000,110850.0000000,598038
20090610,000000,110720.0000000,114360.0000000,109710.0000000,110950.0000000,77971
20090611,000000,111120.0000000,114495.0000000,109100.0000000,113860.0000000,219904
20090615,000000,113785.0000000,113785.0000000,104005.0000000,105515.0000000,518601
20090616,000000,105500.0000000,108330.0000000,104100.0000000,105600.0000000,530983
20090617,000000,105690.0000000,107195.0000000,101410.0000000,103700.0000000,612579
20090618,000000,103775.0000000,104195.0000000,97100.0000000,100260.0000000,672096
20090619,000000,100320.0000000,101475.0000000,97300.0000000,98500.0000000,523121
20090622,000000,98330.0000000,98550.0000000,90700.0000000,91990.0000000,553032
20090623,000000,91905.0000000,93500.0000000,86910.0000000,92650.0000000,695421
20090624,000000,92610.0000000,95840.0000000,91525.0000000,93200.0000000,608356
20090625,000000,93300.0000000,95470.0000000,91700.0000000,95190.0000000,586918
20090626,000000,95055.0000000,96560.0000000,92410.0000000,93105.0000000,433556
20090629,000000,93020.0000000,96300.0000000,91235.0000000,96295.0000000,496863
20090630,000000,96300.0000000,97675.0000000,93430.0000000,94395.0000000,462086
20090701,000000,94325.0000000,96975.0000000,93760.0000000,95700.0000000,437423
20090702,000000,95700.0000000,96100.0000000,92640.0000000,92865.0000000,429916
20090703,000000,92900.0000000,94285.0000000,91635.0000000,92460.0000000,290460
20090706,000000,92450.0000000,93020.0000000,88610.0000000,90090.0000000,408029
20090707,000000,90030.0000000,91385.0000000,86500.0000000,86500.0000000,511189
20090708,000000,86500.0000000,87200.0000000,83310.0000000,84540.0000000,527567
20090709,000000,84570.0000000,87385.0000000,83000.0000000,85050.0000000,590625
20090710,000000,85010.0000000,85010.0000000,79525.0000000,80395.0000000,535765
20090713,000000,80305.0000000,83990.0000000,77945.0000000,83755.0000000,665402
20090714,000000,83910.0000000,85750.0000000,82860.0000000,84250.0000000,617919
20090715,000000,84340.0000000,90120.0000000,84340.0000000,89895.0000000,487220
20090716,000000,89740.0000000,90500.0000000,87130.0000000,90250.0000000,595080
20090717,000000,90165.0000000,92455.0000000,88445.0000000,91280.0000000,494146
20090720,000000,91350.0000000,97290.0000000,91350.0000000,97200.0000000,489493
20090721,000000,97130.0000000,99770.0000000,94670.0000000,97790.0000000,658402
20090722,000000,97995.0000000,99090.0000000,93800.0000000,94940.0000000,652212
20090723,000000,95000.0000000,102460.0000000,95000.0000000,102075.0000000,622378
20090724,000000,101745.0000000,102080.0000000,99610.0000000,101645.0000000,563367
20090727,000000,101645.0000000,104855.0000000,101645.0000000,102760.0000000,564313
20090728,000000,102865.0000000,104535.0000000,96400.0000000,98845.0000000,740547
20090729,000000,98705.0000000,98705.0000000,93165.0000000,93605.0000000,757558
20090730,000000,93745.0000000,102500.0000000,93745.0000000,101100.0000000,653144
20090731,000000,101495.0000000,102980.0000000,97915.0000000,102325.0000000,738657
20090803,000000,102400.0000000,109430.0000000,102400.0000000,108975.0000000,554575
20090804,000000,108855.0000000,109665.0000000,105130.0000000,107425.0000000,639813
20090805,000000,107500.0000000,111680.0000000,105740.0000000,108480.0000000,701041
20090806,000000,108475.0000000,110745.0000000,104695.0000000,106350.0000000,756495
20090807,000000,106340.0000000,111160.0000000,102840.0000000,109600.0000000,663428
20090810,000000,109560.0000000,109560.0000000,103850.0000000,105465.0000000,559579
20090811,000000,105470.0000000,107765.0000000,100305.0000000,101215.0000000,616457
20090812,000000,101000.0000000,103695.0000000,97310.0000000,103300.0000000,685874
20090813,000000,103400.0000000,107420.0000000,103065.0000000,105220.0000000,566357
20090814,000000,105300.0000000,106795.0000000,99915.0000000,100105.0000000,483231
20090817,000000,100100.0000000,100100.0000000,96555.0000000,97315.0000000,544944
20090818,000000,97395.0000000,100700.0000000,96805.0000000,100250.0000000,511718
20090819,000000,100200.0000000,101475.0000000,96105.0000000,100450.0000000,514202
20090820,000000,100625.0000000,102450.0000000,99200.0000000,101430.0000000,446078
20090821,000000,101425.0000000,107240.0000000,99785.0000000,106665.0000000,473456
20090824,000000,106700.0000000,110675.0000000,106550.0000000,108365.0000000,469347
20090825,000000,108260.0000000,112050.0000000,106710.0000000,107335.0000000,581927
20090826,000000,107420.0000000,110595.0000000,105550.0000000,106970.0000000,618002
20090827,000000,106935.0000000,108445.0000000,103570.0000000,107590.0000000,599701
20090828,000000,107510.0000000,109410.0000000,106055.0000000,106600.0000000,467028
20090831,000000,106505.0000000,106505.0000000,104025.0000000,105070.0000000,441392
20090901,000000,105080.0000000,107700.0000000,102650.0000000,102730.0000000,562571
20090902,000000,102820.0000000,104900.0000000,102820.0000000,104640.0000000,453065
20090903,000000,104650.0000000,107145.0000000,104650.0000000,106750.0000000,432057
20090904,000000,106765.0000000,108800.0000000,104600.0000000,107025.0000000,528323
20090907,000000,107050.0000000,109100.0000000,106790.0000000,108400.0000000,232709
20090908,000000,108550.0000000,114645.0000000,108550.0000000,113890.0000000,477433
20090909,000000,113830.0000000,117195.0000000,112505.0000000,115930.0000000,513111
20090910,000000,115800.0000000,118105.0000000,114750.0000000,116790.0000000,33237
20090911,000000,116840.0000000,120290.0000000,116050.0000000,117870.0000000,90282
20090914,000000,117565.0000000,119255.0000000,115115.0000000,119040.0000000,237674
20090915,000000,119020.0000000,123130.0000000,118040.0000000,122700.0000000,506583
20090916,000000,122800.0000000,125775.0000000,122555.0000000,125700.0000000,549992
20090917,000000,125770.0000000,126995.0000000,121520.0000000,122250.0000000,587377
20090918,000000,122060.0000000,124620.0000000,120585.0000000,123855.0000000,512992
20090921,000000,123840.0000000,123840.0000000,118715.0000000,119820.0000000,552019
20090922,000000,119830.0000000,124935.0000000,119830.0000000,124860.0000000,453877
20090923,000000,124805.0000000,126350.0000000,122105.0000000,122275.0000000,561143
20090924,000000,122100.0000000,126070.0000000,118560.0000000,119885.0000000,674628
20090925,000000,120035.0000000,123350.0000000,119160.0000000,120835.0000000,609595
20090928,000000,120810.0000000,124870.0000000,118920.0000000,124450.0000000,503520
20090929,000000,124535.0000000,125450.0000000,122900.0000000,124180.0000000,589237
20090930,000000,124180.0000000,126275.0000000,122600.0000000,125900.0000000,630457
